,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25,Cmp. 26,Cmp. 27,Cmp. 28,Cmp. 29,Cmp. 30,Cmp. 31,Cmp. 32,Cmp. 33,Cmp. 34,Cmp. 35,Cmp. 36,Cmp. 37,Cmp. 38,Cmp. 39,Cmp. 40
Atp7b,-0.09862316070086702,-0.20459301488969378,-0.15454763832104412,0.12682212241860433,-0.22838201820991016,-0.17400699894107424,0.31144115921541116,0.11870845098987111,0.07736200926809293,0.19004759844707608,0.03401978683994366,0.09414326129760822,0.17896447305705546,0.09348291371503693,0.15852958418383364,-0.03313568737264902,-0.4034182272637437,0.13183194337678872,-0.032014242469129824,0.3433906444926506,-0.00825863913071068,0.13100639303400172,0.03402574944574491,0.18010771094619824,-0.022968332896120196,-0.054457385057024695,-0.12517977854175996,0.08163921648199801,-0.049164724853130115,-0.4439675223639635,-0.1378100648752145,0.10690134114548216,0.08587351505899893,0.1096397326285745,-0.058904482470495595,-0.11713137019837512,-0.03888887485252277,-0.001828336244627475,0.2273998630093332,0.06734851663112473
Pklr,-0.13128522463065928,-0.2020999341588563,-0.180095609054018,0.09562184458234847,-0.20053897028625148,-0.20602970000898826,0.33131486590936027,0.17955046529897722,0.06181568836670002,0.189827283614741,0.04801522165162275,0.08112153987078931,0.15663716413786014,0.017640820525741608,0.1367559273918368,-0.0756124869391057,-0.4091643101948945,0.14518600467656673,-0.028942384474089006,0.33185313887900486,0.0186594335569902,0.13190701706346258,0.02801505371301429,0.21851450348419452,-0.05109771797732413,-0.04970354749970357,-0.16608437417043295,0.05273440469111359,-0.07440282237381315,-0.4061989185560641,-0.15528659016334026,0.10283032272995851,0.1255498688046794,0.08226483749647444,-0.06436960197717768,-0.13438751839994562,-0.05901810908359218,-0.010048646596116907,0.22681333031182105,0.08296311794679423
Sphk1,-0.050945225012139564,-0.1789419439889119,-0.0877812937721181,0.1151507355237958,-0.194226911309752,-0.10621146700043284,0.19590741969841413,0.06776209762343534,0.11569902963232348,0.1459384543400239,0.06227069826014189,0.03871772464623643,0.18174498999183633,0.03624041200073322,0.11441530663135459,0.008496418821684826,-0.4426038176361588,0.09408753124063615,-0.053698098993785415,0.3727488659196511,-0.08221776267073096,0.14479112520735174,0.030223984535943854,0.16044233469537453,-0.024786272476612237,-0.01620905882320342,-0.17125753188391624,0.05310777347530623,-0.07285145790972349,-0.34083032985219064,-0.10826938154007426,0.09024356004802321,0.11395645689264233,0.13833512905463732,0.025403388601756786,-0.10220709024153256,-0.021192876920596036,0.0024136474789507104,0.21964164031570116,0.05246815871806036
Mt2,-0.021186764882879586,-0.1792971238135203,-0.05854793846175031,0.10142661416183586,-0.14812720443357566,-0.09081511102898582,0.14486052841001174,-0.0377608097789733,0.06049639366898401,0.1027468525776308,0.043178505941814854,-0.0606710222286535,0.14580684553138493,0.002666269307814996,0.0897281563124051,0.024296147109332165,-0.4741013546476979,0.08997443285208553,-0.09873835203941507,0.3995653809281872,-0.10418920991318704,0.1333232565933159,0.04471969577104448,0.10158342292849808,-0.042048893243195086,0.006282790662562611,-0.019081530113137492,0.0784447230643067,-0.0025791784697504713,-0.28125920989722614,-0.09686862929433322,0.05863617339096844,0.042232892670195,0.06678460996716917,-0.02584289323214909,-0.12215702194667569,0.007037779544493042,-0.0028005829070759563,0.2493171261744524,0.025340060300994168
Prss50,-0.049908185421517724,-0.16581849866789242,-0.078102010710892,0.08659226693242032,-0.0818777853820807,-0.06306572815673388,0.11762284255023314,-0.044740517294068756,0.03705965552267055,0.11850518351334074,0.06720815273344703,-0.10127294706961196,0.10645356287335037,-0.059850653996381585,0.09149381462080958,-0.019264785249492825,-0.408980759863558,0.058921336952174067,-0.10007343768017748,0.33702750631550993,-0.02110716489342981,0.0858743821139034,0.06690767049129166,0.11050050122444234,-0.03715327922436163,0.003666005311007285,-0.006042956347515736,0.019118762977163674,-0.06219207395569027,-0.21950017846641393,-0.11821565479091718,0.048749320336336874,0.1217048992797185,0.0789843871160142,0.00720690526712938,-0.10323689732521472,0.013020592299448385,0.007336547630079054,0.21732539583252708,0.005535912661363438
Car1,-0.06795129222544422,-0.13796009480845187,-0.08517096863286659,0.05777342007362663,-0.07883663281774243,-0.08158659382325961,0.11715208900654389,0.05758168725129126,-0.025412738920565416,0.10321785330033863,0.08196417646829526,-0.15876193940186897,0.04501392495813258,-0.12486046371931568,0.0389385648158773,-0.05874156490007787,-0.44002274096955885,0.04615513852042211,-0.12567427941060222,0.342796569966115,-0.05956767216198607,0.09850163808489447,0.07631187183535412,0.15469894201727166,-0.056674877790649864,-0.00872573533224102,-0.11250086043400831,-0.011888785273575692,-0.09246902175558985,-0.29457107899115975,-0.14791677199646053,0.07440122358716049,0.14607367895066525,0.1207268510693498,0.038232578706512886,-0.12948932844296188,0.008258681196721502,-0.013890818681523885,0.1945033038112806,0.004063288399416909
Atp1b2,-0.08410544582303403,-0.13805284119522643,-0.09811116216631584,0.08404610006238149,-0.028098675576514853,-0.084022708282275,0.11876458915195555,0.038259033910324,-0.1062255515915927,0.13263390768216324,0.07114017603551877,-0.1726545593994446,0.007751161165928231,-0.1477919870578797,0.05257115126498869,-0.10853405978428952,-0.40954297069601814,0.06479687347332766,-0.14388396402822798,0.3087709996104185,-0.07166679452116993,0.07170066481960849,0.06936751014624103,0.12815089420452083,-0.03463578446340599,-0.01959145531443361,-0.06527667472194605,0.0004963145909440375,-0.06660047240045952,-0.27035662049749015,-0.13217638995767697,0.08338344113990641,0.11861357728443396,0.07008771731805871,0.08651134157041326,-0.13323554894322437,0.03700703261530519,-0.017236631759032964,0.17988458628995904,0.01660245883888487
Gm15915,-0.0013136222048754308,-0.083317944609907,-0.04791858148197209,0.09472312727511768,0.01744084266597909,0.008717535847771766,-0.08348081266177138,-0.12608368506492848,-0.1420570966108787,0.1006776976065942,0.07022304027181657,-0.25357440904189477,-0.014198687528819481,-0.1362206426929535,0.014745069093632058,-0.08392866232582405,-0.4007489398068923,0.05733599584076579,-0.18380845075178576,0.31798510554082193,-0.11565373699592738,0.033140834751966324,0.08845934081972656,0.04871336451494615,-0.03028739384719918,-0.008437955415944729,0.0549127611512311,-0.02163318802960699,-0.023609347667182676,-0.2017515137118972,-0.11446327246545088,0.07329821114386026,0.10205855088690854,0.01114283248039031,0.006574628193778667,-0.10317925653824171,0.02969818596792603,-0.00865656971055209,0.14314968255447721,-0.03189520458394294
Cd34,-0.21332387294616925,0.04008963320145683,0.09784297403448028,-0.15507458689434162,-0.11798507076691511,0.11438078064044853,0.08587651630918947,0.1860272004671631,-0.1007717334208247,-0.1344523709334639,-0.1797144440129205,-0.03799131416644432,-0.21420762522170309,-0.014234322762025152,-0.000781917575947409,0.006787304312643362,0.200047274722557,-0.058345975857950365,-0.17416419751012346,-0.23304388789146924,-0.15194737908420916,-0.07007546270613707,0.4498679418771917,-0.10162425493323204,-0.0020894915295580282,0.04344613132265527,-0.006067306564620654,0.04079097169564713,0.07936313992989591,-0.012254026385042971,0.1139640995704063,0.015749464732990454,0.15177676826255868,-0.0040925137957792896,-0.12640237577539146,-0.0721330783546978,0.2241734250720204,-0.03589818256025159,-0.08264526109102097,-0.0856059743629438
Mc5r,-0.22761567457564094,-0.0455318619491541,0.0053652312040289,-0.08218460925839341,0.0892272259033472,0.02897239202787134,0.0035087821578919025,0.11526489205333007,-0.19964727809877608,-0.04509591496381828,-0.06946350995703741,-0.04455998092730938,-0.2296895496646882,-0.18509636197213283,0.02006302039861653,-0.325791227673296,0.09233934061091949,-0.03169983888275958,-0.08901973645663651,-0.12035802781781171,-0.08926118326172056,-0.08979712231358644,0.4087401519464449,-0.0074270602147426,0.0013846348685412613,-0.023438329269002026,0.04514429838487235,0.02231743184687176,0.042483895869729615,-0.06517496197262368,0.01780581629947824,0.03747094982721122,0.030404980078642743,0.062435429552984326,0.07438676357526396,-0.06507038435800115,0.14985222773993057,-0.01678320600768173,-0.07652070298611148,0.00573359185535708
Klrk1,-0.04159756332679254,0.014997577365578756,0.01186962939427753,-0.06053108384486324,0.1681743045976303,0.07332848159731473,0.05034406882427779,0.07476594380589416,-0.16285060246433447,0.02165262042590583,-0.020834824890225496,0.016581284662944576,-0.026778380331202913,-0.05222537982415181,0.047765506051888625,0.0664518661269923,0.3592534806576669,-0.02685425478163676,-0.04077587560631469,0.3146770656702347,0.0687666003258942,0.022752995223673418,0.06248967273968515,-0.09049476186599999,0.06766683692353768,0.46304584414727606,0.02822779234321319,0.0008639910948401906,0.03204978893584358,0.03965992183227805,-0.0039144896861259635,-0.08840409029954822,0.06693868518663713,0.09261165333323579,-0.015309559513820563,-0.008140080989970143,0.08313082477986314,-0.04400641842954551,-0.003798385400926477,-0.03416853426154469
Eomes,-0.02892111587959091,-0.009259024975956832,0.025191924768762166,-0.02510705942002583,0.09689938817524109,0.04771575948835059,-0.003823091254122659,0.033988384396651986,-0.09446648924352981,0.05255030162373045,-0.022550430590893372,-0.013182407277926009,-0.011078857150887198,-0.025749626418816816,0.03975644983590878,-0.022744740200031713,0.3632375063089162,0.0032244905331503585,-0.048633653739532254,0.3605357043641379,0.03899779211598686,0.009278841702922522,0.015881381570450465,-0.09197392843441658,0.02274244360806882,0.4624788407863091,0.03330823366602412,0.013961124373428358,0.015561269660340004,0.01759874158562634,0.006623350993848203,-0.06755036066727803,-0.004446892628530714,0.054710216413672984,0.051396173358748354,0.005273547671428467,0.07986798185440025,-0.024282725035599553,0.001107813836945084,-0.0020097355299816665
Klrc2,-0.03221620270185006,-0.0167431600809318,0.011711619581181639,-0.021912878896038494,0.07556372517546689,0.03622911897226768,0.011099139968593717,0.027873039841708733,-0.09930886183317256,0.03296384607250582,-0.021286091226338604,-0.013391575007441524,-0.008193432628363362,-0.0344873895871627,0.03329657242429278,-0.021560188860227675,0.3140622516106575,-0.02652064478806525,-0.04717359448590933,0.2984318069109166,0.020339711396623814,-0.004824846498754943,0.014885377239996651,-0.07836872854568755,0.02263594321218712,0.41169745590209494,0.02610831300769124,0.009968091811120388,0.018569875537288484,0.012591584282151751,-0.0009492206686370825,-0.05279854997015147,-0.007843306441843886,0.042567041559942516,0.046165343790359324,-0.007961959597283451,0.07086543797772187,-0.02411788202037659,7.082564385167282e-05,-0.0013010678395145702
Prf1,-0.033809763379846515,-0.020261560113375446,0.00538127663010535,-0.03758155500146916,0.06432495637740081,0.01818175571374765,0.018405396593905145,0.030909925059435107,-0.13367651940854575,0.043109456499097955,-0.01855746496470714,-0.030521013086339754,-0.03582642256311268,-0.04705583495910802,0.02217362693404912,-0.017542401642697315,0.3230780013460824,-0.03368568171961885,-0.057997369525476405,0.30065980913600326,0.03171549215599968,-0.02683856597556056,0.010972223092020606,-0.08717331584238296,0.017878580335946834,0.4957989622994887,0.027553046061445412,0.001910771020700623,0.017989247030701684,0.0016080555806008035,0.013083520864791255,-0.04057731949226392,-0.0025962344673853026,0.028576039522715462,0.043302592345024454,-0.005555536465658092,0.062328610699882755,-0.038223963837746996,-0.0008966054419798701,0.008775588676337319
Klrb1a,-0.029034691834973803,-0.005140620278755744,0.0006726439420318079,-0.022801171346846682,0.0675517983654418,0.02079652634545397,0.007722643844469658,0.026104994617163257,-0.10001088953742182,0.045591377734880936,-0.014174394780509884,-0.005029992535792663,-0.016673318696034854,-0.03740982560203651,0.027988182075251406,-0.02549900174968462,0.2882777121022969,-0.0163565979437762,-0.045478020000393714,0.27661253629988963,0.032865792554561526,-0.012728157790218065,0.019087502963068454,-0.07636217538194931,0.022746258487222264,0.4985188431462285,0.02534874419141913,0.005592882902082768,0.01571012249700393,0.008524471145911887,-0.0017480158169326516,-0.04972414122031206,-0.004064688679238457,0.03500961522008482,0.03227266334342663,0.002661200391472011,0.05792291721630111,-0.03150104260697278,-0.0006992248625661499,0.011038362506786388
Adamts14,-0.034081268405944644,-0.007617959650535865,0.007476400518450778,-0.03982124938539858,0.05414366556564165,0.011983381783600958,0.009672398323355022,0.025790810232565943,-0.1080898170884362,0.020190214691053542,-0.01613987245720125,-0.028086059346964235,-0.033737303253708564,-0.044530083772015214,-0.00036049286597520703,-0.008439250807982765,0.2475874637600991,-0.011438868190331299,-0.04354340498334355,0.23965394180300978,0.011737531008483371,-0.018417377999710303,0.025524314180262807,-0.07735863267801903,0.016383984607380105,0.49600691651286055,0.023075039162299592,-0.006218198822374629,0.02172620433622024,0.016718118195371827,0.00033588344875026176,-0.03822938022015394,-0.00021310191024232655,0.023449768923937818,0.021632430007295804,-0.002984373071972687,0.0510455459051968,-0.028475183593502512,0.005663157426149991,-0.00046619006742822935
Klri2,-0.035622839482308356,-0.018875837704907947,0.00030592004837438447,-0.029478120050312234,0.07190898760935954,0.027514497540775153,0.022781245519365625,0.03313372582409036,-0.12656816249596928,0.03611854253058684,-0.02023739850875181,-0.012953108205933673,-0.02925347034274253,-0.0617081513895891,0.022345341187719626,-0.014730287097639277,0.30707172452563175,-0.023056872819539154,-0.05132238648346972,0.276719102330152,0.025869002109845336,-0.0233363118376533,0.029796383609900615,-0.08277463549734801,0.025641632597312752,0.5897156175805999,0.02721340174121238,0.004305105984244278,0.015986053819363584,0.02853449305985958,-0.006226133188084602,-0.04608089660025461,-0.013782137484461181,0.03934616643479347,0.028469281229931403,0.01821105299502127,0.07525021755509159,-0.06374436351164556,-0.00028859660514622557,-0.0010433757029798005
Klra4,-0.04272845570168547,-0.02401182046111694,-0.003424700020936786,-0.04137385696717895,0.0793278482062661,0.018430302652922486,0.027025143303365775,0.04224089739803164,-0.12896437837644517,0.04809653595030335,-0.02734498247697643,-0.026484787340497175,-0.04024810372246472,-0.068281282902718,0.017972458675882357,-0.03451244855819345,0.31055434537113347,-0.01501223936198286,-0.046668584211195664,0.27855281987611086,0.026987503226217735,-0.030671305844883482,0.02971784060083422,-0.07163501795068847,0.01160334218525684,0.6174841487650992,0.029479395861769696,0.0028429897648670076,0.024201430852677296,0.014039453561012041,-0.0035507780553726788,-0.047371507762367995,-0.012275592159057156,0.03659761145934421,0.040027138738548386,-0.004509835997140025,0.06388075861852223,-0.03627126473013626,-0.005470282439754766,0.008244863845216178
Klra8,-0.052930752791893944,-0.01837590625606113,-0.0010724234976015675,-0.04740083385444583,0.07978954669280064,0.01478572689338313,0.020950161728894554,0.0380421553588278,-0.1398357349968475,0.05361463914224762,-0.02207880841207904,-0.03415120631942237,-0.04862915751280681,-0.06787998945181352,0.01362198823030899,-0.03223838202887942,0.3272632936498663,-0.02773847158027161,-0.054467839377038876,0.2978623643982466,0.0419777128849884,-0.032209189487150916,0.033787925000526194,-0.08793115109096947,0.01704699305655667,0.6768866189087815,0.030770365982141556,-0.002940947615859674,0.01961086823947982,0.010346324545539418,-0.003996889939813327,-0.050321882771615034,-0.006686252917852763,0.02982732678609342,0.0434940117143607,0.0002928557162659676,0.06808539439569362,-0.04179143330770079,-0.003883404535975578,0.0042410951264982176
Gzma,-0.061121337832484385,-0.025115306920202602,-0.0021582918484225797,-0.04889457598641633,0.08831715132414235,0.02048909812596866,0.024273636080008362,0.036170167235521425,-0.16032790250848294,0.04996087924633314,-0.021931424586251583,-0.04145460346308623,-0.054318603316515404,-0.05797855749071374,0.015007709602065381,-0.023800982172923205,0.37618419417908106,-0.031577744330488815,-0.06996350067940518,0.35024004321662827,0.05876650510912443,-0.029155658111535233,0.03513223847703566,-0.10519773965134767,0.021521888327913897,0.745599862818515,0.03459965757714712,-0.004412113265142069,0.01864729054474221,0.008987010703139094,-0.0002535501321176773,-0.060453647577837485,-0.008722101843427432,0.03428756445322133,0.04398615080123628,-0.006140466421292899,0.07446443599558966,-0.04547389228925449,-0.0021155533188099915,-0.0035829774881585064
Ncr1,-0.04502084832968951,-0.011903498255052904,0.01320703489090594,-0.02911221375752833,0.09323532093164354,0.035677633357601775,0.010900408573378883,0.036961836667952455,-0.13260670238088393,0.05337828170760641,-0.01732471019380201,-0.011781915288532068,-0.028557625689357814,-0.037302288350306724,0.033878969526358334,-0.02013542165792751,0.3870973358375247,-0.01792117775962357,-0.06320387542027045,0.37476633546259464,0.0463646142283059,-0.001919915343059947,0.032908276527505546,-0.10243107781018809,0.02559483427837065,0.7087879661257676,0.034751791988100314,0.006766052205745363,0.017990505539892874,0.010928744311585371,0.004096805161776131,-0.06764802878338129,-0.0060573401750508285,0.04765460508632986,0.04163951534968399,0.0022272683270154908,0.08612175733493063,-0.03871041175825542,0.000696758142271538,0.003798171480102468
Klrb1c,-0.056634975046922546,-0.020051873682779484,0.017864470394410824,-0.04357640850915675,0.10185991009371928,0.03136178967807454,0.020468332847270447,0.0352550160451874,-0.14494130957485818,0.04083053279638668,-0.01930413032361317,-0.023820393401331328,-0.028996638787465823,-0.04334482738221447,0.03289430097674422,-0.021646662431459594,0.4187561959453791,-0.051611642247045605,-0.06653046987526151,0.41769873667029456,0.050607671228374965,-0.0077242708350539965,0.03761528766767133,-0.11532298064415837,0.03326915409697833,0.6130552757861975,0.039809648632834004,0.003644082142135896,0.023928650359294406,0.005501664332335746,-0.00026583960618966886,-0.07816496006231492,-0.002918064780226545,0.05370922171160783,0.05682602988941693,-0.006907133182581834,0.09870073147078874,-0.037009799200708,0.03135852981553983,-0.0003424224030619938
Klre1,-0.03580238216363334,-0.02469429251385367,0.013344593060717105,-0.045367040059959,0.10834826712074534,0.04461701311493596,0.01264744870578896,0.0387885571429634,-0.14107429565535637,0.046924635182096,-0.024691810228002393,-0.020586770539683875,-0.019589116629856396,-0.051762774265416304,0.04550064393466833,-0.021754495248865684,0.411274129358304,-0.03568913916048712,-0.059215445063018055,0.38872156955856113,0.03470583094175097,-0.016551030129603128,0.024383742474556224,-0.11196080191183029,0.03771655873375894,0.5625851881806148,0.033715942834507,0.015002849946181443,0.023088725570581378,0.021320018557783687,-0.0054771591602645045,-0.07538291449714478,-0.010849644410146546,0.04695130996290689,0.05906866139193966,-0.0016509085135102456,0.09509398363334122,-0.041543322943694685,-0.0033932432579382795,0.0006878396258929283
Ccl5,-0.032350880661880105,-0.022505757371047742,0.025574467811399382,-0.03782257424846728,0.09552003629003715,0.03922695542637995,-0.0018894580306032093,0.02800026381991426,-0.12090248642326755,0.03151087286858686,-0.019390328184177033,-0.026762875124837663,-0.0058812733518831635,-0.02707100388834178,0.046663845301124274,-0.03238598652688803,0.4071850111982716,-0.06270495740319464,-0.05753805267864191,0.39159089241003836,0.04540663073859066,0.004852667284533313,0.007916471124458344,-0.1039779306483619,0.031320372681933606,0.27370758470669576,0.030813695222330288,0.011304844306966535,0.020751076639294146,0.008859719887881985,-0.005246023487362421,-0.08177193574808413,-0.0060617698977434775,0.04389207899085293,0.04897544430928108,-0.010029779248144978,0.08932369796872738,-0.031041853394949318,-0.0018961021851550833,-0.005461520585437471
