,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25,Cmp. 26,Cmp. 27,Cmp. 28,Cmp. 29,Cmp. 30,Cmp. 31,Cmp. 32,Cmp. 33,Cmp. 34,Cmp. 35,Cmp. 36,Cmp. 37,Cmp. 38,Cmp. 39,Cmp. 40
LINC00936,0.06739570265147199,-0.021434100201735886,0.1635246487115622,0.009231119315609089,-0.3061841995352969,-0.0021399752673183477,-0.04337513142094744,-0.14574887269282594,-0.04499838662975274,0.010865202801102793,0.009469874062777663,0.12869784462933803,-0.025466840314198966,0.3071075508557921,-0.009864958755492094,0.010480186273341144,-0.06860345781459298,0.11343885355384471,0.09019173014267395,0.03657347868458152,0.02860528117318692,-0.03479832520763505,-0.04731487590626757,0.023949390759288494,-0.04356312491879908,0.0716394558828249,-0.009594246794170126,0.2569688977509684,0.08390412648325271,0.008705228051027867,-0.04635309721710117,-0.0030006047090535798,0.0034883434116979853,-0.051440566556813866,-0.01061945713621934,-0.04120251464560098,-0.038785657721437765,0.00805962052535371,-0.0698700208501035,-0.016275416652758806
MIR24-2,0.04514476837855932,-0.006998781673806272,0.1618293664393908,-0.061542743628708874,-0.3306789779457803,0.04803778069863352,-0.04958054083572851,-0.1585988604258028,0.018762014053681247,0.005917903404593916,-0.06287963644287099,0.20440052962612357,-0.01819087544655506,0.2897573873100622,0.008785790707301339,0.0025273845609720077,-0.03175208301750615,-0.020632358491422132,0.07281630480316124,-0.05530748961167329,0.05488214708173988,-0.00816406800786785,-0.02338264471856145,0.0042225833811965095,-0.07708018592314207,0.06282814481759481,0.050105553174864245,0.09840139590146046,0.04702089000491778,0.0346890167669673,-0.02730613854043536,-0.05445954626713549,-0.005197867694566,-0.030492320400077898,0.02290477816299999,-0.010698225612816427,-0.013423720151593228,0.029214322573552328,-0.0791405763559793,-0.016430161722872132
RP11-347P5.1,-0.05846749617099167,0.07378148362324759,0.26736348822522976,-0.1595435066166666,-0.21951754677808805,0.1681000059521643,-0.014144857797546975,-0.1849779661465721,0.025965285883311186,0.03187717197859846,-0.05774080503140515,0.030845356722401282,-0.016623701923587246,0.21794910672499843,0.02045312198739765,-0.11817409916603641,-0.021356810515205882,0.18252903663984005,-0.002609783495784093,-0.022171893701718022,0.033862341767403374,-0.05867748293984291,-0.03416946789874924,0.0569240627541643,0.009919862032353153,0.09616421628060702,-0.023944740484152637,-0.005599438218144239,0.07710847051650246,0.09233279813870438,0.05049202532217921,0.01106887824804976,0.061292431724759296,-0.06457593092024587,-0.04917762971319819,-0.020090071197180325,0.010718020048981688,0.022481933094721684,0.0860508913399032,-0.038214784665957416
JUND,0.05194887591709853,0.035439070516045244,0.10192749518808789,-0.10383319882390273,-0.1303367115101694,0.0936532152962719,-0.052116632838885894,-0.26702197754381085,-0.013092255935501158,0.035568978886730274,-0.056475576817739896,0.12095165345589932,-0.006540195566952882,0.3131078611161407,0.05129035985936401,-0.032612048824560015,-0.07219291214704267,-0.12986574813056387,-0.04252569266648535,-0.22333402756723475,0.06441334877902545,-0.04958874207421704,0.06926175906613175,0.022870761429980995,-0.029035149230509774,0.11457686797892465,-0.028904378701031724,0.011108294786938585,0.039717833296163074,-0.02889650132696208,-0.02280026464042181,-0.03599591130769167,0.05343227954798743,-0.017919051689487448,0.07491281079546712,-0.0616668089052553,0.0006309957472593873,0.022954147762629645,-0.12357405225963153,-0.03341258630866352
ATP2B1,0.014115529612664263,-0.06511096996394933,-0.15280684994021945,-0.050564947598892684,-0.06626750703182792,-0.029975173050393166,0.0793827700129132,0.05265472075754141,0.28771043940633395,-0.030889437187922805,0.049367644634653436,0.10040370634816098,-0.016009143639207267,0.39372985616850087,0.037129415586239715,0.008097957300602171,-0.03927624369455544,0.0049521198388749275,-0.06899986089555177,-0.01119468568423861,0.07942083878709333,-0.004484422416527777,-0.04704151888080079,0.060927378853786004,-0.08110557517219757,0.10918961209531822,-0.007564313520149039,0.12140317604825071,-0.11196567767788805,0.1007686152738106,-0.0779205641229817,-0.023398424838626534,0.002546506835432345,0.005830540960462219,-0.046727573750073,-0.020182148743354073,-0.032138104126237826,-0.02987533642818577,-0.08450620148322271,-0.013526929795697301
RASGEF1B,-0.05324837450390605,-0.04314295106313364,0.04024044562812171,-0.006182849443884727,-0.02633935332495534,-0.0005127602997386322,0.008707457886085653,0.0619027438964845,0.25237261713674947,-0.01807359179894821,-0.037235766663347915,0.06668628030666068,-0.00970472335884662,0.24128958790117733,-0.03381087205030784,0.006993026999743853,0.09799371405523016,0.06916409014962531,-0.0039045955441405268,0.04672450428560156,0.014957028370649128,-0.08742107770731122,0.04378637728056533,0.03692092693754606,0.074874832745456,0.03806911672056653,-0.0027661445062933856,0.19215424256619015,-0.014117081503710468,-0.030265298077740373,-0.039873211188191926,0.05938864408470211,0.0542395858751952,-0.02173414910433508,-0.02620838531706435,-0.02028491841712757,0.02410116685800942,0.025500472132664934,-0.05861970825864034,-0.01317729322155214
CCR1,0.029816230526825305,-0.04707388633434496,-0.014964936756731575,-0.010894248206618473,0.05257790570117288,0.010934744078713211,0.05496420891354866,0.027480263885130425,0.18812913158456124,0.02499428150806218,-0.038654792485019414,0.032788316443370505,0.005261600343017078,0.3176468658752463,-0.026838504021743988,0.040003823514445855,-0.008483819827279502,0.12328408934363871,0.018959043825211023,0.08700718585729528,0.018192166193219565,-0.03539830561141572,-0.0010367452842007276,-0.007344371929711104,-0.08996592246690872,0.035670325658220925,0.004442030247263038,0.036964240565094716,0.00852744444931801,-0.04949134490414974,-0.02214137129822127,0.16393620932352537,-0.005649712306617273,-0.006441307507149197,0.09292687799866733,-0.020225306280687,-0.014119978241509254,0.02463506434401148,0.05095143518574019,-0.010831435220055648
DUSP6,0.05423346418123122,-0.11669113602676337,-0.018513057767563082,-0.0277261321341433,0.06414145699669653,-0.01643440612535913,0.026722277980048826,-0.00946344760902328,0.18745115919159946,-0.023952071085911075,-0.0846008113880203,-0.0440468271316157,-0.008566037242932284,0.5279569547556262,-0.024040707039046115,0.03519892559022566,-0.02282752655890466,0.1833741711532563,0.05516234706969048,0.05060391189144657,0.023743193741382843,-0.05590838936440844,-0.04223778624403615,-0.015053471942386171,-0.05773800954452684,0.04813065545115465,-0.04145678717385579,0.07272310966439763,0.04474670948739778,-0.07391330378685415,-0.0036330237018841714,0.11802710333292198,-0.0022454031262361756,-0.01986280126710274,0.0021627360489340545,-0.029908582209498484,-0.021548626526104623,0.027135943212892002,-0.03171864745670106,0.004016203072270067
CCR7,0.03883823991110298,0.04904305213866787,0.08137644797454134,0.10167807426346144,0.030842995493743273,-0.07257735133615947,0.048627474835439,0.05849512501188979,-0.05658521335439249,0.07513164012701716,0.010380936902550248,-0.017939023139643843,0.04298692623211671,0.012065292927049706,-0.16596700112920046,-0.08891450158593399,0.061658273312203846,0.06371424848457524,-0.01856181317196605,-0.040586268937401894,-0.30580177094717703,-0.028375979058367116,0.023677739531254332,-0.06305817759907849,-0.03532354903944062,-0.2841940526415274,0.006432255711085862,-0.02952363885400535,0.05526659754040028,-0.06940336265781062,-0.020916624687215446,0.017695307147652706,-0.12046701946040346,0.007539692126716567,0.008116704801296237,-0.07815266409096196,-0.02220003926435442,-0.1474235266251233,0.012375001583680125,-0.024126264483903065
PIK3IP1,0.06265960622169602,0.06217122234074939,0.06734688229317401,0.0943916887510741,0.05985859929848436,-0.06365858512386845,0.06190295352646071,0.05674941946657033,-0.09030033186068641,-0.011474634444705303,0.15513539847084096,-0.034104376083733685,0.061917690765172236,-0.004824799340327379,-0.07582476450812102,-0.003389195394337112,0.04454680526477814,0.07681064202598238,-0.11220019587269321,-0.026145816231953747,-0.2101093398925179,-0.036211654853249044,0.021216382596596556,-0.04279920331428521,0.006669719255846004,-0.23176664407483752,-0.009376937759311315,-0.04220397424628458,0.08069402501680967,-0.07324175266486815,-0.013324323701877201,0.0011188447707480313,-0.09319049652399161,-0.039409713799692686,0.003426773883168098,-0.05335994610313019,-0.03236195788439391,-0.07559114552863568,-0.0015194865682558918,-0.0006781722384229866
LEPROTL1,0.19842986332036983,0.11905541242947545,0.10254860477386044,0.030326271931795705,0.03422687571357342,-0.11000699753144526,0.021128085337737735,0.022305646088572,-0.06507581505892389,0.11823780054086823,0.08301983984387926,-0.03156451990779259,0.07081104730714437,-0.027029267133764336,0.05005636687896988,-0.017498191318105143,-0.01168781297773817,0.1027796214746312,-0.28915272912987783,0.03309396111923384,-0.20362148618896722,-0.02559921253132419,0.046383040896493075,-0.05982715279724754,0.06883906321150857,-0.11728636076124395,-0.053963941314752274,-0.021203376180943916,0.12836741580024588,-0.0870707923194035,-0.03996194499790558,0.0743779995240657,-0.07126521424889001,-0.010570426070181126,0.016301112621255116,-0.13995543118683126,-0.029873980252701757,0.08189084016723187,0.03182840009504401,-0.0541323430323339
PASK,0.20003353502010546,0.04399726592078324,0.03549045461939302,0.06373792824250414,0.008697662105985365,-0.12680833343999168,0.10998055665222671,0.19320389738951843,-0.04781507121977907,0.05931281973165055,0.03618464380269497,-0.05753904613571463,0.01824958257852898,-0.06643783847241355,0.04085992975662501,-0.10128400206341115,0.012907533735348219,0.025504463473638776,-0.1103725977832267,-0.05800011028893304,-0.22444236833625025,-0.03890546989781894,0.06533493541971613,-0.07607189950565403,0.04650842960644308,0.031650109444266106,-0.062473233350523724,-0.035757271799249424,0.08604801037432225,-0.05249331824737731,-0.018198387113394103,0.04463394171920335,-0.03644040642607265,-0.0015071462883768923,0.038529655718664874,-0.0583955888444779,-0.03126926664965394,0.06733780721068389,-0.004059843833952456,-0.017520021427062105
MT1X,0.1757232079974928,0.07862510370880399,-0.07485353345304575,0.014186391935762882,0.05833349587984239,-0.08303068143386552,0.032519057743772214,0.018732873749719135,-0.08554816451984855,0.24470190172090736,0.03501270715197083,0.03899074918085902,0.027708354098575427,-0.20020487717538601,0.031151685193938645,-0.035025103986068694,-0.01510981018122391,-0.10869147306461917,0.009458625195124994,0.12983083966125414,-0.06923542072420186,-0.006373809248276328,0.09395562521273013,-0.013394557894230174,0.22335767014716051,0.01124878405583717,-0.07121864371860029,-0.04354216520861815,0.04922288441386801,-0.06387635604139484,0.035204992685708536,0.04038943152632727,-0.043592684914415175,0.08662615129708419,0.04005094646925671,0.002500051195534783,-0.01995440703414293,0.044721923386020004,0.008709128834762147,-0.02905689162604888
MT1E,0.17720213864633955,0.10063262918504967,-0.0429320073153576,-0.012625528614486835,0.046059797188179485,-0.051861196998834284,0.0629550987723581,0.06261045205738552,-0.05930496077641109,0.21473572798603124,-0.004982414432759582,-0.004421960047689723,0.027727039826394077,-0.13018360215064187,0.05363967580012525,-0.09960777120008885,-0.01806183981314187,-0.09492622260351971,0.0006369492036562368,0.06238620487319048,-0.03431181367034373,0.013395967949263525,0.1118616574507799,-0.02595901508312065,0.18035969087272755,0.02831641651156117,-0.062178723008203395,-0.029530493722196575,0.04544794324277824,-0.021823440569755236,0.10490395156928763,0.04578433927003887,-0.030278266974321368,0.2349869648483457,-0.015426070378898352,0.1191689637244287,-0.01956129801427654,0.013359807524442158,-0.01537374789344598,-0.06300356151390361
CD3D,0.1876806964240826,0.09077050813340182,0.10440797743745175,-0.007854135325225406,0.12972907608426934,-0.06550778797197788,0.052772339832505295,0.09518114923446801,-0.057294581213008934,0.21081093415056326,0.07493220615734238,-0.009749194037412676,0.08371885390385236,-0.05086007319929249,0.1561566251356091,-0.05494198618898181,-0.006814654161938472,0.058928313783667856,0.04755842654424227,-0.005023434674014493,-0.09545832645636709,0.0277024106810534,0.1043242877463638,-0.052329908483694385,0.027518524325072794,-0.1129948697150461,-0.1624491673170948,-0.00863569991660303,0.13530401448137433,-0.09843849080567035,0.24557573853758521,0.043383336848396126,-0.09803038705234608,0.11259033874498266,0.0640117872203112,0.22324714930220121,-0.053362359324741024,0.08089827217978535,0.009030435286705562,-0.15827029637354545
CD3G,0.15050329291931322,0.13160754343128744,0.07597256582830662,0.05501519364330096,0.14784243165308097,-0.04077726061323571,0.11137520640483138,0.0845027556004604,-0.06833351302310126,0.1865244344743276,0.08622100620155544,0.015060662765329372,0.06720171415103221,-0.031724181232781964,0.12069038740147689,-0.09774485823745419,0.11063139798207261,0.061496174814725586,0.039960825912465435,-0.00547452895938557,-0.07965919401708967,0.019031168115607715,0.07470017652811566,-0.024738003849009954,0.014406938007797085,-0.10693463903950785,-0.13108236642977894,-0.03369192544370145,0.10520406451748447,-0.07550944205212427,0.19190816183837306,0.04116967643091641,-0.06283921823642943,0.09497486586695156,0.03171442953841918,0.2104515416561599,-0.037912136818999694,0.0587206733050488,0.00367134662078772,-0.10524469694612415
LAT,0.1477067967375345,0.038541397189259016,0.054973565197106125,0.018604492469630036,0.12326305725358512,-0.17780291895844705,0.0775062948254626,0.06089023434127164,-0.01855519717927532,0.2128081400094028,0.07490285485434997,0.018369420819047726,0.047689219713558474,0.02154607977702647,0.11572672674994618,-0.06620990804560466,-0.020647924763748264,0.061727253765447763,0.10268746993807036,-0.004723101681595527,-0.03545363581240302,0.011225333297464819,0.0392275169452949,-0.03684490129550711,0.019379812782726154,-0.07384488807997378,-0.07555618938510443,-0.016308906290677976,0.09174057349085288,-0.04576403731663974,0.0718308471385135,0.030618586351519952,-0.05586950176631535,0.06932736730073884,0.015751269829921925,0.06731958931109729,-0.029216072982817122,0.057142165459571945,-0.01194460996587308,0.003288637365331402
OCIAD2,0.15528573675935994,0.0862938781112845,0.06206235486208771,0.018848403526967726,0.06347864914399778,-0.1223411239979971,0.02169927970331973,0.03636282742846823,-0.017049215825221446,0.21001863503564144,0.11398318547182432,-0.02101589862729313,0.05209521985358483,0.020279333204625976,0.09163471410598639,-0.007579597389541569,-0.012604862201167561,0.0657207199905508,0.003809724572263107,-0.017027263353210993,-0.08182754352758183,-0.011260683543153826,0.05662212155783945,-0.07133568584850244,0.02006631416186927,-0.08111892809873589,0.029523079112552537,0.000659408950850155,0.02985863118133775,-0.04777311657269172,0.02080786162860881,0.028835984912966222,-0.02364415873506491,0.07170267567419376,0.036219220297918284,-0.040945952843931765,0.0051870349601438005,-0.0068770229490998465,0.012974911594017213,-0.042543017194585024
ITM2A,0.23177125248689862,0.12207236179395824,0.08543206932699487,0.12793798600047948,0.048107058241488906,-0.11989392966240354,0.04292860547879425,0.10978611217837922,-0.024618131504325513,0.2370336176527282,0.17521636495536685,-0.07156161047808969,0.06818928335008632,-0.001861048575856147,0.17003149343481674,-0.06020622692373693,-0.0002145027277840919,0.051226437255890836,-0.021542789880847273,-0.007828236486992038,0.13439871578352072,-0.005558705403684497,0.06804012070917842,-0.030355423168111663,0.04596958849015165,-0.126259277965691,-0.02126519250797524,0.003900736292965751,0.10490853473515592,-0.07499652412997546,0.06740095085539041,0.040500640524398036,-0.05067338944469109,0.09338320222350421,0.03391434590240447,0.01305747304347938,-0.029841927846849792,0.037468443705418235,0.00846975793705722,-0.040507230726023705
PLD4,-0.08456122872411657,0.019385698846721214,0.004063729857309019,0.04115383513756096,-0.040622499785956764,-0.01625587760492278,0.021391557302025015,0.014096060374918203,-0.015035791419204653,0.006770955981010088,0.0040361550256789586,-0.0069183483572999695,-0.028534459945381143,0.006021275476661309,-0.00034935821037388576,-0.03387259578717555,-0.014103351713542711,0.020636047199625574,0.012014250987682006,0.0053574892618502064,0.02667343406719937,0.016708073016481976,0.016072951684709038,0.07655627583520715,-0.009057997943776975,0.0570735180733818,-0.011803338441520131,0.0013156748240851267,-0.0297371615591162,0.18349029698807476,-0.02794793780972989,0.006661982455256131,0.2783191002836569,-0.02856136396970145,-0.0926822048882809,-0.01456434590097956,0.5490484432722254,0.15827437291486518,0.0095672157540351,-0.008620035294759621
CCDC50,-0.09035264712639607,0.04153967490955333,-0.006526569571231283,0.05383165475844856,-0.02983924213368899,-0.017467131431433334,0.056972687114453205,0.06378613383457866,0.012171621932488176,0.029864949904334855,0.0735829087975468,-0.0187402004739805,-0.00133881026263195,0.019825844602487434,0.018149850671070944,-0.022933342301026356,-0.0035699996610094853,-0.02389244344661645,0.0008308146593061495,0.024604304061401537,0.03888501250375397,0.013814671380531387,-0.02724277129144253,0.14846526671455965,-0.012119962765765033,0.06318183992969197,0.025152467960480897,-0.011993367135630473,-0.23876474327494857,0.042195026410925575,-0.06548028669540508,0.011131587343072949,0.07502871768227255,0.026630869298816418,0.025252769290244906,-0.001441915248988243,0.421763821772574,0.11218467380825653,-0.031012899127737487,-0.008467096417155335
TCF4,-0.11577907090700064,0.06063170468938767,0.02162151183804727,0.07906453456249363,-0.06366007765080753,0.017752875368368476,0.03901329171296966,0.01931664467176366,-0.00011762569512896815,0.0214571066374942,0.03839041454162275,-0.013239852232549943,0.005461636630979168,0.0468025035320199,0.003044260071380307,-0.03258095518622345,0.006993249810756638,0.012419804530178708,0.0014855444999401965,0.00825865171299322,0.027137886227345552,0.04432859185774449,0.00911407473315028,0.05979741391268146,0.0032256492508727095,0.06706301003810942,0.01511346490580084,-0.016456191794751652,-0.18881700262171322,0.001025155393535065,-0.04329210110783663,0.03846157468318283,0.161443744319704,-0.010976798905163496,0.02645913583647141,-0.025838620167036287,0.44381540944435,0.016053202714549526,-0.0014666569076697547,-0.00999767534386561
UGCG,0.0001777218548973604,0.04084059514302566,0.014708355247267796,0.02489799232896731,0.009411730266071706,0.08466857881715857,0.04371119200554488,0.019641871509615258,-0.020337731392342007,0.031067185672905596,0.029044998021070755,0.002810891512729873,0.008443778528088242,0.013684739972476118,0.030527293119915862,-0.014123172370640575,0.01021935660498065,0.0056130109069635085,-0.011446235631119553,-0.0392212378140803,0.03126754558955461,-0.012647800854193007,0.0065984727846339275,0.0492251334667531,-0.003711198413444795,0.0309482836937159,0.0022627719152802516,-0.008751774640189893,-0.016113331921416892,-0.012864086763741534,-0.00867749823273507,0.006178527671672801,-0.014890162618961351,-0.006952162341380371,0.010406290528946406,-0.0009551077772278865,0.464988632971801,-0.016946594951377524,-0.025407599710595866,-0.007757834859867185
LILRA4,-0.043627995839974565,0.0030027149800018107,0.011189562673222757,0.030682563896610754,-0.007543417649601116,0.004340892615185401,0.009305515183343716,0.018577113390623096,-0.0022064590655145517,0.004007829535220961,-0.005860016335819593,-0.007828980872924367,-0.0039680967183877355,0.001855723324490615,0.005338140517790032,-0.017838441859245113,-0.0022183129037367513,0.004670702500285247,0.0017784471421254243,-0.010320754072405406,0.013422430728899495,0.07294912123345249,0.0034303411707115043,0.00983502971748687,-0.010471923757876577,0.02325962362987771,-0.008919355491605581,-0.002494388565340186,-0.02355175737578433,0.001643768388829459,-0.02207862864595877,0.0013419199739406074,0.042387706113837555,-0.00379957568999252,0.008875145977965602,-0.005235171389015222,0.5695176910336962,0.044198447742044095,0.0013156042020932056,-0.0008080962008818893
SERPINF1,-0.03218114996512307,0.0015888573120193192,0.007643660175199313,0.010213881205002573,-0.012154290223882553,-0.006494290836226056,0.01217105891370212,0.012322323481677156,0.0018185434170583969,0.002449814272369561,-0.01447207425156642,-0.0021576180338969838,-0.012228021709376351,-0.0005364082029700122,-0.0058831826201570575,-0.025102652002794264,-0.010315125878546678,-0.010422403399500716,-0.00012177267413872146,0.005702578359975615,-0.024948075356759247,0.07112296906395289,-0.012035975302346331,-0.01090566137746063,0.002500200256248814,0.030090756221616815,-0.008098067151587719,-0.0008435885401352524,0.002418538077178031,0.05569008409551497,-0.018315123106841403,-0.001825881239609718,0.021337367642249055,-0.007567796716141251,0.018653566538976235,-0.005411557151957706,0.569087952777296,0.02588093633753578,-0.020553519017848566,-0.00431944393286089
PPP1R14B,-0.019650994894429095,-0.005692753767291098,-0.0050415640552814184,0.010565810979304124,0.030302896186008753,0.014371634252656704,0.005296606501751583,-0.002734755311950158,0.010889588804137613,0.010965122646285541,-0.028548093544080003,0.004106931311567962,-0.01499328956644856,0.003320564061826038,0.02070531133883927,0.004232407879397238,-0.009658997198227753,-0.03841037336233148,-0.0030521469456275233,-0.015274171527918228,0.022659625063616167,0.05345526201069443,-0.005482804574319689,-0.01303356478485844,0.018182295694403394,0.03667351825026372,0.0025145031148714153,0.001888407970293146,0.0038364230882449247,0.01335467705355688,-0.03124681729332807,-0.011535571774164885,0.0019134159407553134,0.02075653342595188,0.002025987070765034,-0.013254002987603876,0.48463408318455936,0.01714262521242152,-0.0493428996027957,-0.013546847555974337
PTCRA,-0.019218053627788258,0.020160429832108407,0.00458758585926135,0.017699410906713908,0.0022119413649825826,0.009358531135441371,0.006546912459081067,0.012372150793121251,-0.0028941091955435477,0.0132584487282654,-0.006242191871314888,-0.003259583528221647,0.116945894477113,-0.004159211843420351,0.006616715486806174,-0.00917069080698242,0.0013061318387295612,0.01000109551482333,-0.00920693088817817,0.001536240260575142,0.010314173178003228,0.054032751573351585,0.0021987969428769088,-0.006454414538032884,0.002250098395593869,0.020759021703024683,-0.009882618127837814,-0.00016003907422217455,0.0028211098599217727,-0.014793589293254326,-0.013480801565619954,0.003776372942132473,0.014356012378567136,-0.006760450866543509,0.0007805211023440045,-0.005167533767619417,0.4001547678259543,0.013792435251910172,0.0020812464143730954,-0.004481140466663937
TPM2,-0.02001757781860069,0.0028300650478943457,0.00845515270842033,0.02011512642955893,-0.002277964921860394,0.007594623842400853,0.012009118615718913,0.011706593574073422,-0.004634581382109716,0.003720007458303102,-0.006890511751375934,-0.003254744655899184,-0.0030787990970256576,0.0012997892343561083,0.00614969795488831,-0.004120113049462115,-0.002353741029443338,0.00029621981740892724,-0.001682178063677074,-0.008431668873745888,0.012472965983704693,0.05302907526700489,0.0031334309077766334,-0.011456140344626754,-0.005714513705676868,0.012303977326820809,-0.004427580789707425,-0.003144202121731398,0.00467895231707215,-0.00863907052219985,-0.018656667312908375,0.0025654564666086808,0.015430437997904362,-0.005594373034815038,0.008441401184826778,-0.005796752974062412,0.44650431670901114,0.01967821554064958,-0.0025802072011391185,-0.0014221163169754814
LRRC26,-0.020161646776249497,0.0009194192327990402,0.008062554277892417,0.02241210223393161,-0.0037190515289078434,0.0034795609540737788,0.007006910347650489,0.013709021944188044,-0.0034920657031652187,0.004561430983591882,-0.006612879661779394,-0.006069251323624122,-0.0023177110063183066,-0.0011540719560873926,0.005677199783569725,-0.012248243797595868,-0.0009579309435322447,0.00019923405612529352,0.0015896255403516474,-0.00554004585293838,0.008014852065849397,0.06283741535676536,0.0022743890933547145,-0.013528655095292592,-0.00857120391695269,0.01691928382558394,-0.006699300977582217,-0.003139772173694463,0.0006029355238844719,-0.007748695568559845,-0.015546917821145033,0.0018812821263265072,0.02111312258470312,-0.0008241050025407289,0.006946884472210416,-0.0030828642438775616,0.4224542232689028,0.020745870133654,0.0015642705460212779,0.0002448735952409564
SCT,-0.019562816967270077,0.0011940825520049172,0.006859650431015848,0.021654959991217197,-0.003620784346347168,0.0035597118249059484,0.006598503702509091,0.012646070992171014,-0.002199351202473357,0.005072451329403938,-0.006160222485998675,-0.00559546703710479,-0.0011073332066127773,-0.0005506730912539964,0.004657089229207499,-0.012238428015651271,-0.0013374313812244288,-8.939281526848078e-05,0.0003999372093986919,-0.0057388052088592255,0.008197153341879254,0.05769173648801148,0.0023845551292707803,-0.013243425188747672,-0.007507255817303946,0.016574766069155155,-0.006610988999738487,-0.0017809611137827141,-0.0008251827512747701,-0.003834863753104089,-0.0158558900190407,0.0016596811442652893,0.020872780464015386,-0.00249838723077087,0.006513201543618922,-0.0035498940586365783,0.40717810498738205,0.020728876008293862,0.0006493856938528847,0.00026366600125944027
PTPRS,-0.022095439030148833,0.0032882214917176788,-0.0007848284507618631,0.019470204056024558,0.0004465104839323779,0.0043087857688676665,0.00713801821621329,0.01266399585216837,0.0012639798604793739,0.004998976938677914,-0.004232825453539945,-0.002506318373744752,0.0023566764177860864,-0.002133638496620202,-0.0016948708121102838,-0.014066755959770269,0.027859398844956598,0.0007579039793700484,-0.0024768169429027604,-0.008050232396543712,0.0013036557388197876,0.042059230654512766,0.00402551370657856,0.020906406809827326,-0.006629899076738428,0.012092058932359307,-0.007038081690515549,-0.001993574168504433,-0.0018790724353193538,-0.01049325286688061,-0.0161913892126915,0.0020401892297298605,0.009493074083181903,-0.004648673160736672,0.004776800032138626,-0.005595422294297276,0.33700398738055937,0.014015090083308658,0.001824040042637105,-0.0018970559359593572
DNASE1L3,-0.034922621226185904,0.004431997814189471,0.009779780735042072,0.006684260547585716,0.0037271529772529,-0.004232214177918498,0.004693845337403673,0.009427531743355718,0.00867929669786816,0.0001279651281927746,-0.000731164031051317,-0.007897039488484402,-0.00922087447961801,0.0115392748840706,5.802702824440947e-05,-0.013708758270920513,-0.007310407772084785,0.024911312688727493,0.0010856707520993521,-0.025296892733364898,0.00661880226463506,0.02745872186946148,-0.0080571038117882,0.02127512204885065,-0.004141782183315856,0.022875705341654253,-0.008324059174105142,0.00776385343387491,0.00863390647300187,0.05416092936042501,-0.011154289452815692,0.00037563776926194636,0.032067828996011336,-0.0011138450913620584,0.012889187334316649,-0.0031901106375961563,0.3608283531105465,-0.006297601165707674,-0.01534272740104577,-0.004511670600385138
LINC00996,-0.02428266997703632,0.013174010700678017,0.006979357869668564,0.022559538642153706,-0.008303026717394664,0.014031779378257184,0.016619103920715892,0.0161627967958772,-0.007828578790866654,0.001444401546579207,-0.006778950968460081,-0.0016806242864500062,-0.0009339743936208206,-0.0014124581662931927,0.008812414905099366,-0.0019307302553587652,-0.00018564846312406417,0.000147225776364844,-6.202558582626631e-05,-0.00011121448969388066,0.010908601404889398,0.04830606306237387,0.009180671444484905,-0.008207673199541889,-0.006228592697158353,0.02258066872396102,0.048839056648770196,-0.005555385077965886,-0.053834759570205254,-0.012473388429480271,-0.011812800382800146,0.007219346025898287,0.023347406285968004,-0.003041283816194794,0.00808456314539134,-0.009503776272996652,0.29759397122957876,0.0401860114014069,0.003733681913647267,0.005995992066327218
IRF4,-0.013378155521226636,0.03993151372494825,0.006615358199946919,-0.0012709895919567574,-0.02195811891521893,0.02817310033115548,0.03192246675548304,0.018011788566357188,-0.008736737623851227,0.01876020838025142,-0.002142725503976648,0.009026036982152546,-0.007789805386201969,0.003981423966793992,0.01483514356036159,-0.035484110730949626,-0.00024043728893402826,-0.006853214954403724,-0.02721948782266119,-0.015488243939809207,0.020340431870062695,0.13501236688238058,0.008265385259045143,0.007733932043042577,-0.01097233431789104,0.02658721038239698,0.0007791860248734667,-0.008877934522816296,-0.0021378942518324897,0.05080954329721921,-0.004338734064408827,0.0020907189000297756,0.023905848202545495,0.033399530007574264,0.01813712298384049,0.012639629803416147,0.26708496020805383,0.006657727767573255,-0.006988675413227901,0.00262648244015507
IRF8,-0.08259441054921479,0.022916815459885005,-0.0010761219941767706,0.021778580716685796,-0.018932878754963862,-0.0038237569174112028,0.003584178338288312,-0.011862874360603503,0.024778369565985548,-0.004716145874718331,0.021428128029429817,0.004711688198019899,-0.023172058681894463,0.041845714986330704,-0.008826014776626501,-0.026900380092247878,-0.006742843734967359,0.05406471301623753,-0.009012912050116093,0.010435219912830885,0.029052288869013038,-0.06007224318645564,-0.0197810832977152,0.008114606644182105,0.054212917950512356,0.07516530412445997,0.017882287725171007,0.026478533278974436,-0.048619485080962574,0.04383174342141128,-0.038448764272132,0.02069773190912691,0.023624918208852673,-0.022768852545716173,0.014332337974949986,-0.0385047338970641,0.3571791820770635,-0.2143495407263791,-0.033579906601907246,-0.010515703577344434
