,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25,Cmp. 26,Cmp. 27,Cmp. 28,Cmp. 29,Cmp. 30
ETNK2,0.035750874099516106,0.006073330216347027,0.0034872576362066773,-0.003613890305070515,0.011346711175569006,-0.006322121767801377,0.007218304081932265,-0.0015342527513385043,-0.02343053305421316,-0.0006396952939475602,0.019827345029926068,-0.0016750597519228168,-0.000717846930478291,-0.007373200014580546,0.0033119398652029456,-0.0030415611654390205,0.04182282918319934,-0.018208351323816964,0.003957835791702128,-0.008666549669133747,0.0110972065930908,-0.01219654028335903,-0.0009444484614469556,1.989531240835869e-05,-0.0016800306958847486,-0.006688232438560781,-0.00020890677550176352,0.0008800104317082952,0.001877682379520162,0.012146715477447062
TACSTD2,0.053205260985801174,0.014089716665493496,0.00035963074920774407,-0.019720502574208838,0.01410991723470419,0.014393990875536356,0.013413252686969574,-0.0034636040064328836,-0.052964515250295996,-0.004118003457345324,0.010279742272619102,-0.0009403873711182262,0.0007486728800056529,-0.00848334582800013,0.0007031658007247185,-0.004767653130932726,0.08245326019947812,-0.013833476473913413,-0.002751576791847353,-0.0016738638419905628,0.004956740388446501,-0.0006347042367072024,0.018869761745225828,0.002980892910375087,0.015616231863440761,0.004078696961528237,0.0022862666716380255,0.015122388781127215,0.009175932919370215,0.021599478686420464
S100A13,0.05490153318526899,0.021847936563898135,0.008173169364721298,0.0035715782170018494,0.019834368326291377,0.005178975220136691,-0.0005388432977671312,-0.007002580661134531,-0.02867515611458874,0.010673781040818392,0.004294377326925548,0.006076671616993226,-0.0023669785155583864,-0.006579527636680462,0.011976415359482627,-0.0025613582021315902,0.07536233165794928,-0.011630607924757484,0.005662571563253348,-0.0027133621790178127,0.0040043387044963,-0.0010223638773667742,0.012565912122752546,0.0017046690290155391,0.013153969146737023,0.000867918495795232,-0.00019742155665936943,0.015349955843322846,0.00776611771253919,0.019412048361745697
DBN1,0.061209355619891825,-0.008502559375060007,0.007167635745394537,-0.003117161600101197,0.0023940468876941998,0.01857979346591,0.012975013249590281,-0.00363711390106302,-0.015296255309281241,-0.009588418018043962,0.004890410221199356,-0.00675691049234824,-0.0010387509746613219,-0.005944740290082499,0.004132564475034006,0.007695697497999319,0.0774248839663267,-0.0031198208830780587,-0.0041787192388414406,-0.007389284940980015,-0.010300413041495038,-0.016215032052878237,0.005617017710803692,-0.007237004463444256,0.01579107936767482,-0.010075325624485794,-0.0045834267611988885,0.0038400158750550076,0.0020411833657468736,0.010876905823289824
S100A1,0.04345087910613277,-0.002488029641651809,0.003975768083834285,-0.0037817291056635844,0.00881410388812289,0.001674550303154366,-0.0017767979152721206,-0.006182630340161757,-0.010576653910458358,0.0074229360701814195,0.0019341488469834737,0.0010422843287492957,0.0025066447545299088,-0.0016723664113273335,0.008866467407504987,0.002242866836718267,0.04740277603708416,-0.004182268045172447,-0.002604186162274021,-0.0056407241223264395,-0.0035522670687367624,0.0009654701235635455,0.05709903121461309,0.00211813097734394,0.0003387403462409074,-0.001385068025695417,-0.0020750817703816915,0.005058317466862402,-0.0005966662188718764,0.0032388370131705185
METTL7B,0.03409220864424719,-0.015917905528624886,-0.0010349313450510207,-0.010702396287640496,0.003494590295038361,0.018786783369719617,0.007089240893902788,-0.0017334660936630952,-0.010516447262389548,-0.002040715775350663,-0.0049809911158851744,-0.007631159392352771,0.00026471213824136986,-0.0034601399501574827,0.0022157789163319676,0.003779912535700213,0.07221790117276897,0.0019505989385052128,-0.0068930145784218775,-0.004983213564847272,-0.007613499927077253,-0.006865042457725612,0.0533736991185719,0.0032466849902759486,0.017516616224743067,0.0059521413384300125,-0.0028381852668632928,0.009881609132175366,-0.001308897348103952,0.0005166453758792954
DIRC3,0.02333090557150853,0.004478045776165108,0.007454577679388861,-0.010437210676348622,-0.024061216665229854,-0.0003456001603121988,0.007569946399559722,0.0026632349054911968,-0.018304008073313855,-0.015877829557094162,-0.004851152221583993,-0.005788898318109097,0.0097261232413193,-0.004835125289323028,0.0009744254949269518,0.009534837264206406,0.055080482651964725,0.005071223232256584,-0.0073790081722485065,0.00031777316760348755,0.001367251699447242,-0.009521494105273701,0.04983321371537091,0.0029297578121971956,0.005713337291825338,-0.0023961294538218294,-0.002227055706271059,0.009233448601807935,-0.0019207769078818983,-0.010489559164422192
SLC51B,0.05002622495591688,0.005043835580972577,0.0030089611048705004,0.0026441728448104137,0.007332709980675474,0.009991666144068654,-0.006503150889330471,-0.0019875666117711768,0.007332958588220864,0.008433575117737775,0.06591183518690415,-0.004106526974819207,-0.0036901233235800963,0.007142601731520984,0.008120926646719531,-0.001935971701233201,0.05658479615044779,-0.01904505500886046,-0.0035742174516599093,-0.0103596107050059,-0.010294620084876298,0.0021129438307827984,0.0023669725419377128,-0.00028462493618701894,0.00578101409009024,0.004251571108278544,-0.00042868336283435925,0.0023195263912581567,0.0019739078468186833,0.0058313018473044155
RP11-261C10.5,0.03873039999762108,0.010918794090831397,-0.0025437954942352627,-0.029711377646596634,0.022452746184948396,0.0031359373520182306,0.008933499652951366,0.0051230678048811195,0.010267757262591687,0.02245163270820513,0.05931951101810366,-0.003603953278375531,-0.0075780870038548356,0.01700167692555197,0.0003693869532089274,-0.004961161427001087,0.07248416155101327,-0.0058924091332772915,-0.001872260143504725,-0.004239483667899717,-0.0007019908039356472,0.03514083402299941,0.0011805807974868462,0.009350225801191474,0.007735624567566826,0.02590127518036435,0.0026225925465495903,0.012877416877412666,0.014105034963421855,0.01456572529115407
RP11-61J19.3,0.011723134284736232,-0.003972370327641173,-2.7966199703139265e-05,-0.011518007608698474,0.012945747166954633,0.0321772932389996,0.010692273964708055,-0.000573198294914104,0.016732476974921164,0.005426190462493908,0.006043584430921995,-0.002774688776381828,0.0019312437344994415,0.006400414919587868,0.011227790027860125,0.0005198221226159025,0.05183442478997435,-0.002270421576170037,-0.0014859954577355948,-0.004644492577643423,-0.009801608279369817,0.007840061615839855,0.03996374940644249,0.0059780784186687945,0.007227380568127809,0.04391585784360419,0.000583276814164907,0.04297263781053723,0.009559362415156383,0.008642761304301392
TESPA1,-0.0006130564183830035,0.023923596106330106,0.006648724644849449,-0.009776372639763758,-0.02061759039015123,0.02293837250104976,0.04179980579103631,0.0788597051436261,0.009779092656240385,0.010445502635822463,-0.0033167203586191574,0.006745208697042665,0.013190778824986557,-0.0004604729634619258,0.019209862863915024,0.03935898694409271,0.013468439820799786,-0.00016070545445016636,0.004259762559193222,-0.0003827666023265948,0.008027225051748634,-0.006037003942057931,0.004657556236219275,0.05141596412852116,-0.0014504305217549942,0.016203100700668265,0.045670734309815955,0.0036549147138253213,0.002878577156947996,0.006842244990982705
TMEM173,0.0007505749276390826,0.04212562825415795,0.018155952843572642,0.006616669268844571,-0.039223876013499366,0.014257545996917328,0.04900669842234989,0.03966777172061484,-0.00020097069849279046,0.015142231078612758,-0.011088980234678024,0.03367454851341948,0.03005277373605683,-0.008488134943684554,0.022744539310037903,0.011449165671366465,0.002995475804124125,-0.0007455171361368039,0.030365593333868363,-0.009613869360337875,0.0014991072267854996,-0.009363382659235942,-0.006348829226189311,0.02505399352489303,-0.00405671132189078,-0.006208527211344793,0.00047748819193916517,0.0033010234351224113,-0.0002207761645208553,-0.007225848591086089
FGFBP2,0.003411548371544322,0.018855602646277954,0.11544314292213276,0.02972038388271911,-0.03918907650953247,0.012002391179467005,0.0008973778837832501,-0.04169069492878784,0.019313682385897347,-0.023322439764888864,0.004797412739874967,-0.011164897937764451,0.002555669081283732,0.006757811257983315,0.012299811546929244,-0.0016523156017134552,0.00325858162915017,0.0033969414342109403,0.006245741460892977,-0.004532020919989399,-0.018611086136945395,0.002924187240976384,0.004399482662898183,0.00346195601643904,0.003154106832098318,0.0067614137756184895,0.004732734888807248,0.007621339842988846,0.007024554104790115,0.004647855107231754
KLRC2,0.008515021544065584,0.024902513216178902,0.09132473568789025,0.02292300966948924,-0.03225777435698471,0.011355270613476617,0.00089205296402396,-0.054944898023806414,0.011228548281235044,-0.011469154919341988,0.006352087430212352,-0.0032446038526871535,0.008953176617748656,0.0049842045654183145,0.013856098481136007,-0.0028032229189629346,0.004017571486278636,-0.0011391777233190372,0.01101714249565471,-0.012312091485484504,-0.012032046441599487,0.01179373402841382,0.008543042278414703,0.0004127791594829364,-0.0003039531405333514,0.003579887775435674,0.043157216019274684,0.00949417500981174,0.008614142507754675,0.0018494233125801022
NKG7,0.00023077210026141898,0.04168656422412513,0.14978789466395886,0.04243478143171735,-0.06741465383197916,0.008324333177517405,-0.007108661410074333,-0.05352080313456676,0.02296544957039276,-0.006268385247520516,-0.0069548316315672515,-0.0021033840582331534,0.017148613007902054,0.00560452148826636,0.02557107476267323,-0.0003626409403667337,4.694013390603384e-05,0.006999864610408878,0.05552121057536935,-0.0047554263831583055,-0.017915571625674483,0.006831801766463756,0.0026775607450023916,-0.010243440079351868,-0.008212259073632952,0.004988870962132201,0.030029968881717824,0.010285867924818101,0.011645796744883656,0.008147513564581807
GNLY,0.004446644288577964,0.04162362397267707,0.1352286307714284,0.0373962894468677,-0.058016657958394634,0.003813342004558563,-0.0175304149396342,-0.07415094002441416,0.019682069752599136,-0.002720697619367773,-0.003391980503438892,0.0021649172676587464,0.015815299144993453,0.01246555834684251,0.022734812472653795,0.0012418435519675395,-0.000782105608896429,0.008797340112781717,0.04062698611104175,-0.016066908487050335,-0.019462591232764465,0.016035135209227926,0.009404124451808507,-0.012052571975833497,-0.0041426469756389635,0.010239585790418676,0.03329903606583044,0.0021497077408040937,0.012504096376371314,0.0005269206160022663
PRF1,0.0031055942154087275,0.044011635891443024,0.11117361392142687,0.03103976058622587,-0.056591672234357744,0.00923347745548464,-0.0011666101030543745,-0.056009124501998096,0.017679262778671042,-0.003085907344060556,-0.0012686220323903756,0.006307731437030974,0.01934698548134046,0.013184024277404071,0.023674165747055945,-0.0047097760046221635,0.0022545007378346584,0.005600347596657399,0.04976264409260421,-0.009849601369174937,-0.006614840227460734,0.011820409010152166,0.0012097384530374946,-0.013880078761014453,-0.0028979712807824507,0.003894656352302675,0.021308732296940185,0.002413926858375114,0.010755849548986833,0.000311971430579534
GZMH,0.002302948190167635,0.039067813265113965,0.12133243286352727,0.028258985079856407,-0.052806252748533775,0.003416002043056484,0.0039716728965611256,-0.06576676677503741,0.011478472656914058,-0.005625606196289365,-0.008853442513982892,-0.001945369913248443,0.016779895470918245,0.00812833569107835,0.019447891632110803,-0.0026333598797647446,0.0009349993858228315,0.01052840525001352,0.06481477688674919,-0.007632513185842395,-0.022043912802274638,-0.007434872441336244,0.00810991847317665,-0.010068066859190133,-0.002067744473719635,0.007655194856533401,0.029706822511800395,0.00847756067556831,0.010491462592457756,0.0030953139065845476
CTSW,-0.003791634038668072,0.03438855423852646,0.10822338811400013,0.038049662209321974,-0.05421309713226921,0.007049192750446682,-0.01647451574003146,-0.028473555316430903,0.014777072683068486,0.0023747295141988904,-0.011416601429573828,0.0020676084752754256,0.014184466468658096,0.007824170784124685,0.021089598309345252,0.01859367013904886,-0.0023838384564756885,0.00857800716789751,0.048982718578201655,-0.003936840278453494,0.0014821473622950063,0.005929116899378645,0.0036338485901612903,-0.012098383771081637,-0.006695592800651282,0.005593734177286403,0.02487048660832234,0.0032272187162802357,0.008121312362433308,0.010751509928532
KLRD1,-0.004395485923131147,0.03375804461638416,0.11801387588617689,0.028240377789823884,-0.050987781648979394,0.0008221267531080855,-0.01342914815690405,-0.036733132029896344,0.017751201082467097,0.002302032949795996,-0.007242803334618619,-0.0022329975929634145,0.012803018019336304,0.014335281084050607,0.013661039778882814,-0.00043485659491546245,-0.00114155087055887,0.011787770787758169,0.04642263192665561,0.0013000837151254455,-0.010279974022402279,0.0012942247191249931,0.0016658765409388132,-0.010447957266053524,-0.00817913553292355,0.004054535956005013,0.03342051777154699,0.008874270570044028,0.00960824913906377,0.004137391470663972
GZMA,-0.0028933859646826277,0.030833511558923395,0.11653693234653364,0.0419708791087166,-0.05523363395057821,0.005237464093841958,-0.03192669141355945,-0.045565564967338275,0.023719436783599942,-0.00023495230298059842,-0.006563210841770127,-0.0012012968524901595,0.01658403809181166,0.014050703548325648,0.02492974046643467,0.002841278961206902,-0.0022614347235476026,0.01072568164620304,0.0426859453062142,-0.009724774083432145,-0.009987464228500375,0.00571620187141701,0.00437452227749503,-0.012520679322216902,-0.002601075403998504,0.0034199973528094255,0.05995783303347821,0.00044152955310414334,0.008511519927085006,0.003510347313983828
CST7,0.0004377465166332566,0.025515698447227148,0.10123415962917522,0.02707616633363404,-0.04707084879580703,0.0051969019641783755,-0.018070232545129357,-0.02337528132004896,0.018799583862328557,0.027325661272423727,-0.025524296814653766,0.0004137879484869562,0.005886222369668949,-0.028139309743222842,0.018035058444028314,0.0006192025748345628,0.004420981477922587,0.025354561860871254,0.039938023221910104,0.000602042892282749,-0.009620067878380866,-0.000362627203408029,-0.0034001145865806453,-0.008442431686881743,-0.006670143570083683,0.0029735937520209595,0.008070181958654003,0.0206317024063956,0.010642540010259053,0.008635428132979359
ITM2C,-0.0043363394857659195,0.01750075822297503,0.0824965183209217,0.02427534726178395,-0.03511518033922345,0.006924700485990349,0.008839770032916937,-0.0016019016919537853,0.0111955987350071,-0.004765539963851008,-0.01526463096928107,-0.0014873134808153013,-0.00041310178919674737,-0.05631893636185113,0.01302517134546457,0.006760582121475042,-0.003552970118323373,-0.0018124725028483813,0.021383303033561767,0.0040441187893617446,-0.009065408770457082,-0.003922630742954251,-0.0014862535268809665,0.002493894923960786,-0.005821745784625949,-0.002930570831926032,0.0008317228740702602,0.0049663238815353715,0.0047027995754057115,0.010701342189625972
C12orf75,-0.0015458693852418073,0.01570231117396156,0.08483459949753237,0.0293759472362844,-0.025298572234581165,0.01194735057605512,-0.02044723618931799,-0.01429864470762028,0.0204052706164429,0.005139336872154948,-0.008629364119321812,-0.029442962945627697,-0.02292153693963817,-0.007145499168593424,0.014069229799397608,0.01469214946043461,0.0027540478505835705,0.0036060116381769155,0.03564807536555457,0.0010479729548942766,-0.016629508848137298,0.0022459890230587852,0.0037112055512387608,0.018751961699542564,-0.006952319599778687,0.002209556942938814,0.022092446841459595,0.03502462087537003,0.00760459776506203,0.008546446710805894
C1orf21,0.009261491364755915,-0.0009843348869592015,0.05020538540038977,0.011731232410998936,-0.01324565933287074,0.01960428187116449,0.0008580418872351251,-0.012818645107259132,0.0087835587542231,0.003318716111700366,0.013387822282688899,-0.00728382393874898,-0.002327876387659889,-0.005600935811078068,-0.008503518020046133,0.013905607753794135,0.02722070607006756,0.004657384989024437,0.002520874891595105,0.0168956304137646,-0.007124226936054477,0.0013220769614782754,-0.000523415161040001,0.0031610238172571346,0.0018098638271063275,0.0013177213793288838,-0.0028973392995373217,0.005557355436770877,0.011245798630010191,0.013297188257554427
STAG3,0.000742472365847657,0.0024096871896087464,0.04298814700639075,0.016835840249007483,-0.0018567028495175165,0.005948701813984673,-0.017021045718567905,-0.008065560852863874,0.015335676445312998,0.004677045501303755,-0.007390599646093298,-0.009831596470337382,-0.020946476233075093,0.006880616948414006,0.005991593970359295,0.001557536409570024,-0.001115697911523488,0.004453367681280514,0.008935107051815175,0.004679571167407652,-0.00913563989966623,0.009051469156008197,-0.004755420024243579,-0.005228396872810207,-0.0008790543135458713,0.002767045736155345,-0.001596609486131925,-6.488353005694912e-05,0.007989539445203673,0.008838622605860068
APOBEC3H,-0.01000394408467645,0.008908049212870141,0.07644973213223183,0.020449125152996878,-0.03608432346576046,0.0003187107723717336,-0.004565110431227986,-0.011557458152734418,0.012469587967605875,-0.009585133509989966,-0.013443023453898561,-0.006255791797306027,0.004666277657663633,-0.008145446579114958,0.009919399328323917,0.00025723973744948677,-0.002896166752493472,0.019578158112766322,0.0159481302896455,0.004099146870740359,-0.015056417301704305,-0.0058030212739039865,0.001490716298304961,-0.0006006794921379166,-0.004661699559522754,0.004766497831011491,9.752393773329493e-05,0.0039734903268144285,0.006618605434664418,0.007434472323153048
NXPH4,-0.008012035073796728,0.00631631407410216,0.08613960822529902,0.026800221988997838,-0.03140386827340946,0.006747537386990585,-0.013142339151537093,-0.012648028064846677,0.018755656032501566,-0.01207867864578265,0.0036013932106699637,-0.009951617900561625,-0.0003949163099197559,0.007565521826777501,0.005058045124476796,-0.0019160322839740463,-0.005743078471584438,0.0006794321824667056,0.00488869831906869,0.007336270575350109,-0.01232865968499397,0.004490935061944245,0.0037981104122198892,0.002590631484584053,-0.009685657739822285,0.00392829686545369,-0.002486361588233657,0.004716332262751808,0.007307371751158309,0.007988564222070248
EOMES,0.0023108695628668205,0.002089076559385028,0.08782944828355488,0.017302242049148094,-0.03706347035973308,0.004756247315970395,-0.005156143468249877,-0.0188851979079465,0.020632613751903405,-0.016500103647545165,0.01284361862887774,-0.014632905595482432,0.006157829608446754,0.008480895635485158,0.010486516709451511,-0.003882091198404821,0.004489368051877568,0.0022986050117211267,0.01258218663529384,0.0009173166327140887,-0.019382358172025584,-0.0013910338293628742,0.0015248175825388125,0.005850787070522649,-0.0009514459988424955,0.004420733384217215,-8.24347403578853e-05,0.007364409645457717,0.014047596053623247,0.006952879650732596
PYHIN1,-0.0008378957255349046,0.0020100516874866745,0.08727006317005122,0.018168530102314628,-0.03174485556688595,0.008841693267144271,-0.005652691765207246,0.009208438679354686,0.020962928210623774,-0.01219076464724471,0.0010078770896354073,-0.012929468096028626,-0.0042177083036917876,0.013481385539717708,0.018547212686803045,-0.0014002031936535609,0.003124593192542438,0.008744975572020983,0.010825810377711834,-0.005315789596019735,-0.014834809513886561,-0.002905562830563787,0.0030436776846227355,0.0017970105436149145,-0.0009249253926952196,0.0018455632778400892,-0.0076886149421436945,0.0010191236343729717,0.010099839542420379,0.008961904874997581
CD8A,-0.003818807257550957,-0.006076526620842077,0.07247455283480209,0.01551725781744164,-0.030344357490699685,0.006809649587623326,-0.008648513474501079,0.015573045699897453,0.014839137593935172,-0.01776927076371487,-0.006247650205199721,-0.015228314811387887,0.0004990857054881595,0.012439238242756572,0.00619620410437779,-0.0025230919852168372,0.0020010930311757436,0.013555729074961251,0.015399458868480851,0.0006751160270969618,-0.014049354990300833,0.0028828221725504407,0.0015193572628164126,-0.003866559512379042,-0.0009809252224782488,0.007979650219475035,-0.0018748929441139493,0.0063187352012568304,0.005095240650683655,0.008613623198765134
KLRB1,-0.010680707190739758,0.009800234634605878,0.08130580271786184,0.024171884875754227,-0.035535229890060915,0.008782778143162683,-0.01771441314573235,0.019169557058555563,0.020494908560866505,-0.005104691031270913,-0.007111815640590578,-0.006464248270982938,0.003204612942280875,0.009955024127223357,0.016361235008286474,0.00013536135058704124,-0.004157613435505258,0.008306640331162437,0.017037193209860357,0.005308171200166646,-0.0071354982927861015,0.004959760650588491,-0.000919832944474534,-0.005011435628412275,-0.004506001265971956,0.002261903750094585,-0.00011619250912831615,0.0071146986059097295,0.007571636289716207,0.009479671193515315
CPNE7,-0.008690835314613015,0.01277867928294338,0.0700116594809789,0.014510239164264511,-0.03220848803992643,0.00408622348121008,-0.007533130934972549,0.006847782331554908,0.016769376718071452,-0.0013645595973401162,-0.006484935388298868,-0.001000949425550391,0.005669253832933422,0.013161523005392682,0.007118577621373691,-0.002049145344561928,-0.0008487493306847363,0.009605519122814139,0.014881852149820367,0.008435613397181326,-0.004974049924669754,0.002238106308507497,-0.0026212244005535193,-0.004164283745114118,-0.004231448902242568,0.001150124451527087,-0.0049914129123776775,0.006579998562951876,0.006229427544459522,0.007483171961729154
ITGA1,-0.006551657268993787,0.0032901024056612243,0.058126783361166584,0.012332066107422648,-0.02837897261922281,0.006885936337681167,-0.010028012476601317,0.0002820249881547452,0.011807008712693983,0.0016476070382326667,-0.003247422177652247,-0.0031840029119414963,0.003512678405614408,0.011306513034632678,0.01596836318850063,-0.00038649420462781765,-0.0026469290658671534,0.011825190837984858,0.017703015760675643,0.008434072158907572,-0.010441387294807487,-0.0005897001224849821,0.00015767345919288393,-0.006858737669358407,-0.009209420978444061,-0.0015780458049060528,0.004358729409973703,0.0011835448460640865,0.010585269097924245,0.006684030996574167
NSG1,-0.009755285294640264,-0.00029786398207385566,0.04018586137575495,0.00531004961456708,-0.018599408137773575,0.001879286271849644,-0.0021342522940855893,0.02198205404309487,0.010318499999268784,-0.005701586601558891,0.0016198725190080079,-0.010122231766685322,-0.0022004770618717826,0.006355489884642889,0.0076450819302738655,0.0023318216277029673,-0.003652983427407603,0.004810525471104362,0.011815188413017257,0.008931475980580687,-0.01107912458659456,-0.0025684570926385077,-0.001475957420487632,0.0001924310972077604,-0.007612351306758217,-0.0020931873006348276,-0.002987805393753763,0.0026593406742987623,0.004664687033207542,0.005179609375097523
CAMK2N1,-0.0047115983451895705,-0.0007309801990937375,0.047627517639719015,0.01018708606266931,-0.016760213600843035,0.005346707568690963,-0.0044699857004256134,0.009966018040700138,0.011437500379285872,-0.015184242384328103,0.003788448673547075,-0.007197042827821416,0.0007657821149338824,0.006032716784430343,0.005234425063195996,-0.004065638820130702,-0.002353145896690932,0.001924050709837853,0.0016802422699210584,0.01559646885187009,-0.015114152589033467,0.0001589088358824379,-0.00287451980414714,0.0017585422594758125,-0.00048159085586029046,0.000267945680662623,-0.004626093609790388,0.0006820826738398039,0.004802357077512526,0.005438941972889293
RP11-222K16.2,0.002227843991450625,0.005513260626385359,0.04790224958965021,0.012056795987873195,-0.02424919631909523,0.0020537270632625822,-0.0016726491430949172,-0.00021372569708494476,0.013555936274282643,-0.0026587029442450764,0.005535948554252518,0.00012101378988383694,0.005542828796897457,0.0025089072547907387,0.010475678739369321,-0.0018134513740157945,0.00566569922441443,0.0016335475045208016,0.006582315730604239,-0.0035378267147085783,-0.0043115383576892985,0.001797737440226911,6.534129757474623e-05,-0.00405783700850942,-0.005411332613492429,0.0008668323399366071,0.0006639154107527384,0.005265102987399519,0.00404736718475444,0.004770069676585816
RP11-357H14.17,-3.617151074026945e-05,0.003982106729148078,0.04189994741257687,0.0146644912702533,-0.01731195242880866,0.0033062434319585344,-0.011899381710512366,-0.004017666578202978,0.009516418985109017,-0.005025548683430065,-0.003085731624011569,-0.00718493185738049,-0.001067142278218201,0.004635671516179819,0.006489644933850262,0.00015432681182748714,0.00038255732335565345,0.0015687577695492501,0.009886847451092095,-0.0028615678189378903,-0.0006070594556547915,0.0027478880387216383,0.0017313449618340945,-0.0032891725638215163,-0.0016680097320019801,0.00280256326472475,0.00451393658823176,-0.0005693080743642365,0.0028952102909974783,0.00411188805394018
KLRG1,-0.001095258374423537,-0.002864086649817192,0.045166668678932806,0.01672294161015533,-0.017145510764947636,0.006419994798139325,-0.0067903148401044135,0.006239956435192246,0.012039620221236764,-0.006939910688326611,0.004530247554886576,-0.007283778846599451,0.0002734409796210597,0.007196173369227632,0.00927941678222174,0.001272251569643741,-0.0021577720343484447,0.00039267703737189694,0.012081292676728667,0.0022128171776092725,-0.010358282527989454,-0.00668354453417187,-0.0019400853298751632,-0.0032044422019301255,-0.004005202484773332,-0.008123161662074448,-0.0024318064997631518,0.0007436274714792398,0.008805585230235584,0.009528228158267996
SLA2,0.0008206692020422137,-0.001318619786636942,0.05278141444025604,0.019440054910740474,-0.022943039424050418,0.015940791299599247,-0.002037227845030106,0.0013209367041936895,0.016289125544353064,-0.012725007566004866,-0.0011810428564900013,-0.0057008055210875305,0.004448437979520686,0.007451196028984835,0.011339878906503478,0.006780123965781524,0.004679304942455647,0.006633265079415329,0.00752070369964181,0.003782655814282916,-0.011662432091722411,-0.0015725171859045908,-0.00033569664283977075,-0.005055388691030591,-0.0022339352703609015,0.0014637123656434938,-0.0024249245003583053,-0.0023010545397218287,0.005215407779170989,0.005707781707086112
APOBEC3D,-0.0049438853963963475,0.004623761498902075,0.0440552009051314,0.010689087564935452,-0.01241062299447897,0.010140375547220597,0.009730899556848022,-0.00012806636523050562,0.005514366544292637,-0.0061230917991521175,-0.008237399679168225,0.00022348663947826869,9.897422668092932e-06,0.004129205453905359,0.006876106116688421,0.0008511368842560418,-0.003577942165815076,0.009412524176597718,0.011521003832262306,0.006942558576537254,-0.003947797293013195,0.003265985789455139,-0.0016971083965694194,-0.00011075109897595955,-0.0046215460464297965,0.00031291986211113773,-0.005812787579704547,0.0023801916727129693,0.006052110729187367,0.009121151428408272
ZNF683,0.0035592687445256516,0.014392337606212807,0.049047952328679,0.00942948561700519,-0.0173787038791184,0.004461506099934733,0.006302627401525473,-0.025031172358154642,0.008438748420747391,-0.006709756761639086,0.0013554304452516363,-0.0007654435326711301,0.003756294672593863,0.0031853250926146205,0.003004597266552289,-0.0031081663015491826,0.003054062500058957,0.0015088178219432862,0.005023359227791933,0.00030172171670249734,-0.008814694257728406,-0.0027727914146743545,0.0033472305259825705,0.002985868552047161,-0.0035840877075118713,0.008514768555919101,0.00191725428557589,0.003962084712672863,0.004406727925591174,0.00074526832939772
KLRC4,0.0003217017802403846,0.010305286668482159,0.06353110604373446,0.016999564219176838,-0.027476151294244175,0.0073296982534345025,-0.0060553722871984775,-0.010780783251685033,0.013097392430304385,-0.009361321645875298,0.007550265861616161,-0.008431975230076416,0.0028806453063626204,0.009720522087890154,0.008510514342707375,0.0006724996902121859,0.0008631494335086638,0.002195708239381873,0.0048102710755989495,-0.01597926811553352,-0.006840550990310118,0.0032585678748891177,0.007069778688403309,0.0020811651490929544,0.0031153801771784738,0.008854897348518917,0.0008432745817856691,0.00580945176261364,0.005833505936050162,0.004218789478517943
F2R,-0.004997721261647884,0.0035345431790507146,0.060314899026566365,0.011572859321352743,-0.031151230886224696,0.01156517289630037,0.014179290939974372,0.005343134159326236,0.013885253706285072,-0.004206376863543538,0.010120606429495622,-0.000320152154754564,0.006513028615360476,0.008419652955956973,0.005293009752989464,0.014331612723306138,-0.001307259952164316,0.0036005002256663384,-0.001649433051238955,0.005871783409114013,-0.011202079945168475,-0.004577872604149588,0.005411500496184965,0.02200736187987873,-0.004240087376882712,-0.0011694028134559284,-0.003036303534916904,-0.001072303099665147,0.009557404583741635,0.007806531948559871
KLRF1,0.007656729723756255,0.0085979173444193,0.05602700128928697,0.026851984027926244,-0.02201121745032618,0.010508345571707904,-0.006072068727475833,-0.03898623314539602,0.0111083745392764,-0.006492029995380997,0.011208174949815464,0.0015080773896067347,0.005939954041055458,0.004280700641355544,0.010079898807324324,-0.0008043643418568013,0.0006508070841761053,-0.00612426901567236,0.0012382297715306217,-0.013633848663523808,-0.011676903655552604,0.0059998095418050635,0.006866141035819861,-0.0020451594062411865,0.00010455771895098087,-0.0007805307682775412,0.005049171133309709,-0.00023759839411534203,0.006143823012881825,0.003627181536506991
GZMK,-0.013627315891295627,0.012313853384673019,0.09969869458866419,0.024972138330045884,-0.04267468600657155,0.006434000052941188,-0.011701772904696858,0.018368134548676435,0.02397981368740896,-0.015443763160007255,8.499532679627247e-05,-0.008348642795465945,0.005460789462070157,0.013198296210635443,0.011072400334020405,-0.004435817079630063,-0.0004242763424057704,0.007953777407529238,0.014700525533678578,0.0103397841414352,-0.00858093240361515,-0.0029933810772660918,-0.005782903579538233,-0.0013303080707772134,-0.004087162308100973,0.0010273994273256042,0.017628362736196525,0.010642141163644498,0.005795812713205196,0.01165292979661375
