,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25
SELL,-0.04859631745567271,0.03670748113614229,-0.09570165390356176,0.031000791607846252,0.004782496731897517,-0.006580950915987585,0.01906394191757764,0.0026722448217760255,-0.025404262298107994,-0.012982134935626404,-0.002756456167707325,-0.004767686059400813,0.010733984130087873,0.0010185835548866364,0.0057615045363683375,0.0030761288780896006,-0.009747634279340495,-0.002159222353915173,-0.0036812975555570813,0.001943237186216388,-0.0021413032653985935,0.0036276241174226813,-0.00262015508576897,0.0006883618736762108,0.004451646750349869
PASK,-0.052261964117275746,0.03698868237319297,-0.08562274272992801,0.025639538487060128,0.00788990455554421,-0.01342019658140802,0.013628040966458853,0.0037476346058592097,-0.02506324811109179,-0.03397028326374177,-0.020115439543783257,-0.003207364695213452,0.027127571282378624,-0.004159866823616523,-0.005069958722793313,0.0008761417554400189,0.005730990312580839,0.0025565206223921357,-0.0012968993601135566,0.0007537677293594734,-0.00899436348000727,-0.0022202463011997244,-0.0003961288011105684,0.0037235537911505354,0.007282225510060726
CD27,-0.017934273142211653,0.03833013732921833,-0.08497728435797924,0.03357451344321416,0.005176652312851726,-0.008647620068492243,0.015296518618332,0.009332407804544673,-0.05769209180761921,0.004788625485871031,-0.026132394159524015,-0.004923990646070249,0.02908733735783159,-0.00016278413077947196,0.005686125828352195,-0.00898015266278417,0.006457900665975795,0.005943321543696016,0.003728209488607063,0.005784770695693558,-0.0032071330540229697,-0.006080128399171071,0.0038266358409896045,0.000780230720239254,0.013605887916138345
VMO1,0.001822397373685727,0.03345898012688312,0.011878428043829025,-0.008827024709799285,-0.010918213293175572,-0.02029669425528201,-0.010251612098653275,-0.08020281608467461,0.001757411998492484,-0.0048652848690044,0.0029064107186071446,-0.006547020365677937,0.004378988170121829,0.015210892643589493,0.007506791857333301,-0.007151132242402649,-0.0014543820300155202,0.012578963298144395,-0.005041713339741636,-0.003804476198659796,-0.003785882050085492,0.007549894919017714,0.004307993996588341,0.007070371379518094,0.003683331185982148
EDC4,-0.0034439779166083907,-0.006130410864596676,-0.0014210807252978284,0.004469282933369688,0.000686017504291157,-0.005641697027750735,-0.0012296302393416214,-0.005180678114677398,-0.0032157365394378736,-0.002732590169887508,-3.5363441956461194e-05,-0.01031484431204979,-0.006907185691087066,0.015242042043403882,0.0004686332667119067,0.0029005966221910397,0.0008015118596841626,0.005182216952369716,-0.003227884725570826,-4.390154237131832e-05,0.004468228684765738,0.08085101971339813,-0.0015789099234843566,-0.014475607730915675,0.0033868101497636265
NPIPB15,-0.004546621889071763,-0.012614702573268027,-0.004011177119280949,0.010173962779170929,0.002917352922740628,0.0020252067684929237,0.004250465105960692,-0.0012273955828761773,-0.0016512023974071754,-0.0007190472810487115,0.002696091610248267,-0.013542733421962837,-0.004580326516594472,0.0031887129097524472,-4.854502488575486e-05,-0.0031970817089623095,-0.0012296137210013193,0.00600596209940823,-0.004085246434361453,0.0023026326899086135,0.0056085722720725425,0.08001358580640751,-0.0013193442563399214,-0.01870812504721818,-0.0020489121187588786
CTD-2302E22.4,-0.007747179398690729,-0.001231234289480884,-0.01350731384414416,0.0012154975694113209,-0.0065448612396255944,0.0016883647415189193,0.00894361283071116,0.0008835545657379841,-0.0009856966028606096,0.002676856531126636,0.00030252498976059947,-0.004032747252779052,-0.0016706699424226235,-0.004076832650165137,0.003944436800369483,-0.0015536793819151012,0.0018797742272743776,-0.004630932698630379,-0.08061811233976876,-0.00023595752094298722,0.002370727804015036,0.07058026333494558,-0.0044509436536554455,-0.01534500622680277,0.002487576803297219
EPSTI1,0.011192785828118683,0.008223459518576996,0.00038013746800033923,0.006654835129721033,-0.00886883232254979,-0.015472873266044376,0.0008128145255795534,-0.0020868371747109044,0.031451607746010454,0.013917789073943355,0.07641187175122129,-0.004984309792912886,-0.03849897218661302,0.0055865566167449445,0.09112018438498488,-0.02577067626813762,-0.0300611040988631,0.01086430441053451,0.002130799929988106,0.0011206315091685229,-0.01116989662642271,-0.002161705741824401,0.00371647694155272,-0.0025160956376280843,0.0017963032428302932
IDO1,0.0058431387037448145,0.009458358083792008,0.0027802799962657067,-0.0018074802326860033,-0.025366336812587167,-0.03411160648829419,-0.0033947244634527037,-0.02192213648140887,0.030031436443264562,0.008669531515404089,0.06643197040566784,-0.00974811185022302,-0.02888417854056444,0.022808540174044996,0.14066260999291672,-0.04020412504422736,-0.03114254765460795,0.011714598407592256,0.007657587457742667,-0.0015219096009282337,-0.0259470302603405,0.004916179386856334,0.004340822035327223,-0.0028049588971742747,0.004803108292580073
LAMP3,-0.0005085009931143149,0.0029539123019327105,0.006072980485226229,-0.009119130403544597,-0.026203013618056093,-0.00537930841794456,0.0016927295255775568,-0.06473812912883617,0.006696766791600922,-0.08294816121922503,0.004513803868325651,-0.013321496004089987,0.005239443270820227,0.02964869418720519,0.13255814930019813,-0.006754724419170165,-0.0007166934253773187,0.0120823218632773,0.007527435981495142,0.005480459271841865,-0.015006695146541328,0.006512304795686798,0.009599683293462957,0.002683405381810541,0.008515004394515573
LAD1,0.0030980363890754253,0.002227195108354261,0.0008954929852474281,0.0013536691564363273,-0.02125807818428712,-0.008186687842912575,0.004198921726901438,-0.033682568175925486,5.10165229117156e-05,-0.04765431178212391,-0.007736681127197941,-0.01087106262827993,0.007556357963174637,0.012287465199387195,0.1530480570889918,0.0014495191865547344,0.010065421631372074,0.005163636462616125,-0.005528606874093872,-0.00029821860184131116,-0.02015170729552365,-0.002118145696765694,0.007215593681129283,-0.0016630696233750715,0.005700957488532413
BIRC3,0.005963599629589412,0.002247330376222334,-0.0009640978710035369,0.000877538629431843,-0.023340950670396907,-0.009092719102249654,-0.002596640865981757,-0.039206556565711204,0.004909215892564971,-0.013803804405036067,0.006522926690256384,-0.006465052795565234,-0.0027781375233660857,0.01616514417238185,0.12803305226424228,-0.00504086888240407,0.0009353466673161888,0.008011259506960253,0.004605008647473523,0.0021630899062302054,-0.019915492293865425,0.002756122076527046,0.01511410880906695,0.0011320691623836123,0.013390439462139966
EBI3,0.006025787337761403,0.023613967079151175,0.0073577736699464505,-0.009365783227588746,-0.021706651022454348,-0.01571355559931541,0.003228932638165946,-0.036604722311559916,-0.01344832994750639,-0.04058928948215857,0.014896273560728963,-0.0007464253955963983,-0.0019304940551345677,0.036043739705269646,0.11815677342456518,-0.005877705053849663,-0.013881974904512146,0.005288980178790792,0.006380983325940811,0.0018092590825602975,-0.008628146332461112,-0.0029962964101517076,0.002014447909640026,-0.00030862149648171465,-0.0004026228316397852
TVP23A,0.0006027980160414123,0.005949588454290065,-0.0027443114113598526,-0.0034643020863225193,-0.01825981366208754,-0.0399480709356094,-0.005395397627788808,-0.003775338146193465,0.0037237268720212535,-0.03595764321571754,0.022573819156846107,-0.012308982392584999,-0.00933206717919407,0.006874884198660109,0.14880770766266885,-0.0021313047627931027,-0.015101710042605705,0.007450504637130739,0.0008128427768698568,-0.0052284794671334095,-0.027285321124172607,-0.006833520512097623,0.0043934624329492935,-0.0037473943051981934,0.0054541529846203205
NCCRP1,-5.341598143836956e-06,0.01797406778253571,-0.016291868462239883,-0.0029077022863566023,-0.016300169959720858,-0.05648807356779652,-0.006802483876644709,0.017018435708406537,0.0007690128615797161,-0.04271187838335095,0.0017191961712819666,-0.007562812763629189,0.009538692897611684,0.02523305398917572,0.15402970149012588,-0.005963194717855545,-5.536033423004481e-05,0.01913902512760891,-0.006110966500546491,-0.007188302202156233,-0.036595358537083775,0.0029614727990947254,0.00042912762875341615,-0.004254263946692624,0.0066788205756204465
FLT3,0.010231075411686006,0.004486610874951336,0.0011628616827484956,-0.007946946816594592,-0.019112241076641855,-0.01819742699760313,-0.003347396922957563,-0.003738294158574036,-0.0003669125354135522,-0.016685238900766952,0.0009433080939841999,-0.007418286244191231,0.0018512796407399805,-0.0004858141042547168,0.08727440108467614,0.0023563487789243715,-0.0018047026929715276,0.03536259986345665,0.00799385074038774,-0.003925949823613095,-0.012149923804972691,0.005466207507314977,0.0011698068237324135,0.0004892232541307248,-0.023512505346515236
SLCO5A1,0.00010945434670729044,0.006848094026076371,-0.006992784064077092,0.000640131448267831,-0.00891311211544369,-0.025088538226386268,0.0026334953741404647,-0.0026016366593545155,-0.004371228410073384,-0.017857608281805673,0.007414894799800875,-0.011069058044181483,0.0021101846093504197,0.0033101655634524777,0.10630043348496764,-0.009037993613976168,-0.005074162194384813,0.013342775563487756,-0.004090743203106814,-0.007269348139569695,-0.021444852248993385,0.0013444977596473778,0.003920094078613239,-0.003560411262459017,0.00622304837531471
INSM1,0.006464835374542964,0.013401187028635941,-0.008078591963271377,0.0014693845090572454,-0.006779262110955468,-0.03338950128597828,-0.005606799579246385,0.014667672678581049,0.0006584451041067255,-0.008325043880588292,0.0005389504514551674,-0.003401040493084782,0.002798743621752646,0.01787727670755092,0.10442702299806306,-0.0021165126003864537,0.0017397696297593562,0.015537098418147283,-0.0006303996662470765,-0.0023992624862994964,-0.020462059379469363,0.004236437343137567,-0.00035534459242410815,-0.005695475812433605,0.006044557922665766
SCN11A,0.006445247241337777,0.001871465847248533,-0.001224942579593582,0.003918435700137334,-0.011431708349050036,-0.020014513386530937,-0.007175397688185664,0.004437544598206511,0.0003842087103350018,0.02296954782611565,0.000626929363626049,-0.0020882154575469505,0.00030957601039856514,0.003998369951512372,0.08635053959474746,-0.0017333140032668932,0.00022144359291122076,0.008080203493347137,-0.0022030236668374083,-0.004730230584176476,-0.021377245328643824,0.006980946753829818,0.0011724066424763455,-0.005816061985685599,-0.0019559232682356716
FBN1,0.01126404628856047,-0.0021309874560640203,0.0013358292533227822,0.007376496790085953,-0.016219947571050043,-0.010737259775390147,-0.0016221903045664156,-0.011689840721155588,-0.0013783603224754046,0.03878448046340783,-0.013794845664624552,-0.005801280954528046,0.0013542584020140513,0.011222573122654862,0.14123374955392207,0.013805432756573281,0.01763016219280327,0.006107903053828665,-0.006405176176221921,-0.002419046080228299,-0.022839315061308447,-0.002725425337474723,0.005355340536411519,-0.002285806411882422,0.004495711884311002
DSG2,0.005054497449952616,-0.0021345133539564,0.001974781846622421,-0.003775156030334765,-0.013705794460655707,-0.0038013643621092274,-0.002841071911416888,-0.030177779419121382,-0.00039395310914944263,0.002311128566298149,-0.012603727303529398,-0.002712149258481945,0.0017481830829109335,0.014572379023050485,0.10797037545406787,0.01486560091374043,0.012197572738872288,-0.0007309394685400428,-0.0021814585559032005,-0.0014653200316235497,-0.013491640193131694,-0.004883941567469368,0.005902547246857316,0.00114064373559997,0.003009093000734524
HOMER2,0.011723635048790738,-0.0005806754726370722,0.004301870140545401,-0.0026035680714721,-0.0075550561305794,0.011958654808495426,-0.00966714866088261,-0.031403498512920056,-0.011383583137244947,0.011325818232117554,0.0006807005148388012,0.0001364252288642291,0.0014323520306170517,-0.010262830295858866,0.08705818653764358,-0.0005212671616063542,-0.0040650555730630065,-0.0030576087339886098,0.008072433902494286,-0.013366833613286397,-0.01651925282469028,-0.008636172430853222,0.00944215523478855,-0.005354900686098062,0.004500957776884436
PALLD,0.011027132476374728,-0.005206275038878662,0.007728936785227835,0.0012016288051867015,-0.00201062944567789,0.010978231596002511,-0.009583819980227188,-0.05342744398738492,0.0011192586436607477,0.004250766498639655,-0.007900632767185995,-0.00012402454691166117,0.007283624896922075,0.004277786290283569,0.08188330013362145,0.004980984336786016,0.002774650287385892,-0.005964468619020163,0.006872174079169048,-0.00201846527641015,0.0005222844130980626,0.013294972485571446,0.008145109842661634,-0.0021829927703927296,-0.003929882140867495
AC017002.1,0.017193218401484748,-0.004689826493686114,0.015330991878178624,0.005054671047787245,-0.010513076509831938,0.013920055649935242,0.010480945378004857,-0.026746853138091373,0.008172429586256344,0.049002383410892005,-0.00798667921120706,-0.010737430108526074,-0.0009308553528279211,-0.012017946547070196,0.0923360835099684,0.004999771396895332,0.009765773127177094,-0.0054889632102430325,0.001747211186879767,0.024112358160485108,0.004124833190482357,-0.013613627794772114,0.007709244091536646,-0.0020994029022089636,0.0025993486147993113
CPEB1,0.011684642579238229,-0.007692849204244946,0.007684417599338377,0.007945046232726396,-0.010698002525053433,0.017009856859138733,0.0054854778153112,-0.03171652089977571,-0.0033092507605651375,0.045753048164883695,-0.013131233335146791,-0.006046342705336814,-0.00011106837370458543,0.0034337650147833595,0.10650452880950047,0.010728256186097011,0.009641674944263864,-0.000750202390115265,-0.0035789034735528584,-0.0012668034215825106,-0.018547870254229226,-0.003674975154311816,0.00641651563427371,0.001219442506063316,0.0024785344130179043
ITGB8,0.011895129721203582,-0.005283551401389215,0.015680757877669996,0.011355884319309797,-0.018145986481864048,0.016717102617747514,0.014604076004594296,-0.05111939711261461,0.0013162096544010655,0.056474799569303846,-0.0037365827336450193,-0.010015212179196391,-0.0031249801217282836,0.019948293681704928,0.12965706092610582,0.0056402449603692815,0.0008467312901343588,0.0028844972475640194,0.0035216939739418514,0.003632042725950625,-0.006452320868314736,-0.0005278829964093071,0.008800523626587493,0.003793463244726835,0.004135782814208964
ALOX15B,0.009820944059594078,-0.0010382585696151283,0.01066204629176983,0.004259304401322445,-0.0320328467249491,0.007383694351702454,-0.0001574169510076284,-0.032515473935200684,0.0019698961095340126,0.03078708111306341,-0.0013670040274015422,0.006229118703395887,-0.002165015285263585,0.02296840658430623,0.09039755408869012,-0.0004175678493383705,0.0025922798024303135,-0.0019771570133111254,0.0032762647815041406,0.0024481408974340283,-0.014982025733492332,-0.0025280655989812473,-0.0016682137508760501,0.0001821344880537758,-0.048750074662909974
GADD45A,0.018423527267720417,-0.00959556515334851,0.015303262410645963,0.0024003471868786807,-0.01596877901291212,0.0211028232790301,0.0057633958922797095,-0.06528475269530139,0.0012998917344480341,0.05155668949974074,-0.013298857964862474,-0.0150681734252579,0.0013237020938667123,-0.0016165868290922874,0.16338739581721815,0.010074721281750064,0.014676713350069587,-0.0007799502371258284,-0.004284069653124667,0.0038343956723185563,-0.016821443366856755,-0.00245395304054498,0.01327592648199929,-0.0003242775628459119,0.0029463174170781623
FAM131C,0.022715528862992097,0.0006047833045768933,0.012640083870985743,0.006297575513002905,-0.022512354514979852,-0.0047074027396288975,0.0013854155561526982,-0.029417080569101858,-0.014830567375795647,0.061867969639875044,-0.020276476428663107,-0.007426031240773634,0.006929772685383813,0.010035818114129335,0.19149202645621133,0.012929936211102454,0.012525373619720236,0.012452805179597614,0.0002076555719289028,-0.002019034738374992,-0.019047185545318045,-0.008751214507002385,0.008197962550263956,1.5485604702228366e-05,0.006521620362071678
CCR7,-0.0023727436030004886,0.004927615260624118,-0.016356340047893016,0.008153013918525303,-0.02545357756502301,-0.0066501816973588744,0.002729854026858761,-0.054802174926495716,-0.004408026921078736,0.015539518370911012,-0.009713085577458163,-0.014298289998877297,0.013521433232327655,0.011117432753687843,0.19623907795528753,0.001238068422249745,-0.0006341683492107943,0.007594172970684102,0.002033197610526222,0.0073410077841906726,-0.024123807825987567,0.0002351180685889961,0.00838241992118164,-0.0016369347963448564,0.007870262000496233
ENHO,0.020035817000525397,-0.045618420863958294,0.023208969697570303,-0.03007215273045771,0.013663075553185005,0.10110284278498291,0.004577440771612942,-0.08886618151680994,0.00319236182072727,0.0390961017393946,-0.010566155422628466,-0.020810816832071213,0.0037183677438954598,-0.03465504196208509,0.08125223105708773,0.004727054459456045,0.007100402396601979,-0.0007884626038968072,0.00323370969631167,-0.0006569983204714743,0.0024164130416381804,-0.011545730083710506,0.017031367441960106,0.010554600115144874,0.013958051771222538
CBR3,0.018806807757951675,-0.036182218156131554,0.013607349874523757,-0.011077638589193032,-0.0035165668823303148,0.06927871540440456,-0.004792130483292284,-0.0699543114251722,0.003340880682595233,0.058485314976210706,-0.01746857398089864,-0.010744598547649977,0.008888285718451704,-0.024191323951106937,0.11805579026148232,0.01065586583321896,0.010872006673107493,0.0027179577062625576,-1.758181349753818e-05,0.006833036442479779,-0.0051554440771631755,-0.01128152837574289,0.014643596776348933,0.007431152699835294,0.01099403549446061
SLC1A2,0.0059898062548126695,-0.04054407423371039,0.027912702263521695,-0.0019821383572293017,-0.02118287207580453,0.059623797026122756,-0.001422741128651428,-0.10569341880010903,0.003824997735054026,0.04934000282504522,-0.012535839198748532,-0.009473958681754914,-0.0032894800682270967,0.01950955802831457,0.08721934204982304,0.006323146702965597,0.01681609009390864,-0.015874797436100086,0.009263798497999187,0.0029395459433533694,-0.00036603755882489905,0.010543809019002712,0.016172183210427245,0.0014717544783231105,0.007383627516708623
THBS1,-0.010328943403640503,-0.054692240066323054,0.0193859589414353,-0.002753303360825315,0.0073239714696468365,0.05336892519489896,0.022632855540318585,-0.11799533661993146,0.0064866251623881275,0.0038199032069397296,-0.0005116315064146711,-0.02854658633126984,0.0001268068622119138,0.013908811036107274,-0.0013512778615781722,-0.003695058381601502,0.00084729735312888,0.0029442406733853617,0.0030438526519268997,-0.0009069109271714915,-0.002481400566536096,0.00489522977308893,0.004396438556263281,0.0013906389021234062,-0.08947031672456815
RNASE1,-0.0040034010669776025,-0.06689082059419449,0.012267953587554153,0.016460889661693675,0.047167969377054766,0.06245387616811951,0.05366130159844706,-0.04512211514682998,0.006292720604387762,0.0032153723905944506,0.003325632286367298,-0.04418957129637419,-0.001624670407704313,-0.0001673479658861482,-0.00401186268119696,-0.0012455443195053097,-0.004420583679735827,0.003626082741191824,-0.0028872786530796174,-0.0006028646016760675,0.010416169349976466,0.00478561563908127,-0.00014350039456991043,0.001802184441287918,-0.1158315366366606
SLCO2B1,0.006379281921518096,-0.030193737023301154,0.009450872565434556,0.027981233192342844,0.051035883260176475,0.04850594783750453,0.03649065169018663,-0.023251325799870392,0.0052507459491537775,0.005388279674965341,0.004736934229589974,-0.019368343751419083,0.0008993995064406794,0.0009223210420412585,-0.0014497088983834578,-0.004469980767128744,-0.004335090806573167,0.010104347282636305,0.0030860225024434496,-0.003446574380469653,-0.0003923229654956925,-0.004083178820094256,-0.00013467321229278175,-0.002775706327410339,-0.08139706229086804
CD163,0.0014431630832758562,-0.029203374435839983,0.007655486133799191,0.025519448222531646,-0.008101288018620601,0.028138425629974127,0.01984107193818225,-0.0245366146346766,0.0042228386202129535,0.0019680458625688695,1.2652177323439042e-05,-0.015777832529952407,0.000237591622692255,-0.004321569374435991,-0.001077609681304658,-0.0019127176570178232,0.0007951058308339116,-0.004258518981256281,-0.0015561242616677971,-0.0002689138742471924,-0.0014131277168605994,0.0005941863771768547,-0.007895364467117978,-0.0010328373678686349,-0.1433000904529225
ADORA3,0.0015160863132884636,-0.03708648566777261,0.007362302409376011,0.02105194879760778,-0.01155052198285115,0.033407290154672156,0.019808976368862325,-0.026178736059865926,0.005442895017482417,0.0022559186137030484,0.002439555548706368,-0.01692247418975117,-0.0019623412351931603,-0.008027227909467175,-0.0013322612881933294,-0.0034971595179309383,-0.000274618673451451,0.0039355108696621345,-0.0027710293844937944,0.00045550064149938477,0.0009163680822623831,-0.0007442101555403169,-0.006966375716565194,0.002109423290375573,-0.13573151372378842
MS4A6A,-0.00016720240253749295,-0.028791817451792854,0.005767840991965225,0.023051564193512026,-0.007585821225146271,0.03687650224488248,0.023409239365335364,-0.03141245050639739,0.005330805110908665,-0.00048518461024551346,0.0025643628961309253,-0.01401476960291266,0.0017076934384053944,-0.0019297469403173877,-0.003931228169502547,-0.0035921119203858034,-0.0021642405555305924,0.0012459407446248467,-0.0007360174083243324,-0.0005793354071059488,0.0003562374074668368,-0.00020602843410381024,-0.007537717593947088,0.0033138205695032873,-0.12948615483861312
GPR34,0.006894499827372689,-0.01590693265323223,0.0053703978927206655,0.03308905171720686,0.006284666752267352,0.036240941313526336,0.010398739031224282,-0.015243826438374063,0.0034767918606749475,0.005479140364359829,0.000989796084776557,0.002807194443725269,-0.0009003780968657976,-0.002135785821765764,-0.0045720470865463015,-0.0021717580942765854,0.0036737648632826124,-0.003218842094638582,0.006984370371771873,-0.00481386862543249,-0.001737831546989431,-0.0015649113670006937,-0.0038773530723820366,-0.0016545528335324695,-0.0927754990528822
OLFML2B,0.00013105487880896329,-0.008665784189089804,0.005242625071999161,0.015098289820558866,-0.0018935306545689134,0.018442535966440958,0.014442614201318578,-0.022818939068931406,0.0038531605605421583,0.0030343139786463197,0.0037516181303106676,-0.007318060752602974,-0.0005481133173361404,0.001995131000596166,0.0007195344928715439,-0.004953362183847939,-0.0008954925369751765,0.0050155036604425775,-0.007786372246774516,-0.00010023025269134526,0.003109734909242866,0.0001395028419323975,-0.00729974137337692,-0.0007335606714018231,-0.08586561361198404
ADAMTS2,0.0006182180477834201,-0.01698637042582358,0.005030001766906588,0.0062079762803200446,-0.025646401477263246,0.005904485801065642,0.00456876407171427,-0.008032846422396206,0.002670903165357919,-0.0016723374904418834,9.170403480071556e-05,-0.007035326492366627,-0.0007279545568894766,-0.011092195158893623,-0.0009600763526639001,-0.002468227941537753,0.0013224949981694566,-0.003964176317852798,-0.003649033853236967,0.0024752945745558255,-0.0025666067727467996,-0.003957707330493777,-0.00388797009764243,0.0033735325476687682,-0.08726346435055503
C1QA,0.013731917713077229,0.024967425437222284,0.0033640405083987662,0.02064840950346531,-0.00951957477691456,0.012206173855754407,0.0055413935886966205,-0.01299246197842663,0.004576571052313236,-0.00046383458408624496,0.009676740162201955,0.0042557788788589795,-0.0029387305831176398,-0.013884873173601325,-0.0009484717801474454,-0.009266804867263506,-0.0016059630838165292,0.008747826457658309,0.004850966149225014,-0.002089712808184686,-0.003688163205540488,0.004003000976723449,-0.008941830927118276,0.00399943006593393,-0.08435650305284162
MTMR11,0.008752775044559008,0.014148457837397484,0.004894491424121562,0.005410589898247158,-0.03359889397042879,-0.020346698081592115,-0.019329598482461966,-0.00952316520258037,-3.731026819170066e-05,-0.003148823113008469,-0.003371835906729531,0.0056593031830379885,0.0020710609620788896,-0.002472865075529597,0.004369489546933386,0.0021867320213965974,0.0017150694395975182,-0.009154049290642704,3.0197701896323377e-05,-0.0004984903276815601,-0.007045984599809954,-0.0019222741344602095,-0.008742393100391526,-0.00281763720350408,-0.08927032428698335
CCL2,0.007000543019906701,0.012278041987228296,0.016691098285435517,0.044627744176112136,0.09780267761745218,0.032122350646947906,0.05495342447776261,-0.018996967500623362,0.007714498593291639,0.017031630442736347,0.01705436863697579,-0.026911242690406376,-0.009849536307575431,0.010506945601935588,-0.00308149234084504,-0.005885414189864954,-0.00813617106369548,-0.007848341680133897,0.009303674826155402,-0.0036537938427301203,-0.007059049074206453,-0.008006497688681133,0.009014962776047184,-0.008957415209136753,-0.0014508315685487685
MT1E,0.01505525036667281,0.010389052448863295,0.0016220197132742595,0.004400193812012989,0.08004673049648794,0.0037516186440473137,0.0011267971676275365,0.013488427881645806,0.0010886231709768808,0.0012719571060921455,0.0017021892917408138,-0.0017532976117936338,0.0011229559919376595,0.023212160248759363,-0.0037323054705976767,0.0018174396060667093,0.0018210497859412048,-0.009641062119561153,-0.00010919557901769355,-0.00016414348860306554,0.012830542782026543,0.01012181859210886,-0.005950309867400418,-0.014829728136068821,0.001632350243653924
LTBP2,0.008562781519000248,0.010065365049575541,0.006789109431198261,-0.005078510247339961,0.08227526226003526,0.004804205993795593,0.011688656412215268,-0.006304417434206519,-0.0054434068859965795,0.002487538737339454,0.003782753340851484,-0.0030185551546771552,-0.0054693601846386285,0.014162272737409744,-0.003532997719831026,1.724224115704865e-05,0.002405344281250414,-0.009828586616843491,-0.0025882315452171838,-0.009437243719005233,0.0038976944152516496,-0.01048703739793369,-0.0007322500956407362,-0.011803413797215332,0.009466279512996622
MT1F,0.015009469530995447,0.0012351371862979075,0.003337812462564644,0.0010638032062944445,0.09672693194970856,0.018522861832136944,0.014745403480082716,0.0020788877612525317,0.00012062092113877597,0.006088876572896042,0.0017895128613479477,0.0018923845494630645,0.000806074900542808,0.029077444064375322,-0.005007010061525794,0.0033034344237659868,-9.743141674343067e-05,-0.010251064543046444,-0.007998967524721366,-0.007153195896688363,0.008234879553906336,-0.006412403238826173,0.0024746253379896613,-0.014515679862696565,0.01085649961900643
MT1X,0.016477481487079577,-0.0008515524482817514,0.005435103738731756,0.010267106201595882,0.10510727724316006,0.013497731772762657,0.011582844342141381,-0.005433706032993951,0.006161804084417499,0.007384972508721697,0.0008133446780008042,-0.005527134843449972,0.002566531680360459,0.03238616698060613,-0.0023266446676534686,0.005805355835373972,-0.0032629608119556157,-0.007589911447250953,-0.002037383352548753,0.002143342516918018,0.007410300411580661,-0.00423962806584999,-0.00018148481285733134,-0.008599486858562795,-0.005434346381650115
SLC39A8,0.014394995463037505,0.004822913041800092,0.011601520845658306,0.022848862685237354,0.11081231220811777,0.017079526225149282,0.03365073197450769,-0.007533495514433944,0.0018725212749731216,0.009486737951699287,0.0009387580637443873,-0.017128913629992245,-0.005747815742691055,0.02431929683752351,-0.003076640369398244,0.00845721694646516,0.003974153800282704,-0.001156990730740024,0.007805554852485004,-0.0019890124156658113,0.002117017847338558,-0.0006809241375326828,0.0077308441743939894,-0.00915382474803879,0.001695665740358272
PID1,0.0049484788376707,-0.004463635077122646,0.013807302388345308,-0.005723232862132328,0.08213783516665937,0.017840774121182897,0.021529231414381515,-0.05064453934736849,0.0012159826010149717,0.006633140818435475,-0.0023794946269197906,-0.018079458936755683,0.00024153888463647504,0.01670327687113756,-0.002768140607920234,0.0019951758293606037,0.004136008586231466,-0.0008179757590514563,0.0018943320179928623,-0.003611926181415229,0.00020986395159502285,-0.011722784874320805,0.002193410760883242,-0.005105485081969584,-0.006417831826307826
P2RY6,0.00569329883839298,-0.006643343078788839,0.010038481720767493,0.006976221144501318,0.08225257528898558,0.044175979704779725,0.02979576047008373,-0.04520460157165061,0.004165934014260038,-0.003086609422479492,0.007444995508613462,-0.009971819550738281,0.009529600579766316,0.01343100197235029,-0.009985097553587551,-0.0068827693856777245,-0.015440213322507858,0.008624750315303346,0.0026152078137515584,-0.00778838182410284,-0.005242269337862262,-0.007335858642693923,0.0010136553184863033,-0.004129520149562923,-0.013849405600301443
MT1M,0.013687423251269537,-0.0012291511006828218,0.002758697300591689,0.011447420041399408,0.12638021482814302,0.017683775640859788,0.011325331440665207,-0.02859266873945908,-0.002042719645594457,0.0065452559219534474,-0.0004248323683125984,-0.01684994117490089,0.0029221066369010964,0.0401238524066159,-0.000615210195374231,0.00419348796205541,0.0003814563504440071,-0.007772767147108427,-0.0016892305768658306,-0.014034855641461159,0.007941605166210619,0.0018294781062738615,-0.003093564598977249,-0.0190890969171406,0.007056779535483113
MT1H,0.013416879611595173,-0.007582496286095869,0.00427576020891787,0.013101021505225512,0.15968001689315744,0.022609294722918446,0.019205380158262834,-0.02889781969375502,-0.002128034217877557,0.008873911348473078,-0.002303178719244929,-0.02516249445077372,0.003924787030462677,0.0506366837831578,-0.0005039142124185839,0.007682028234474619,-0.0019076412840777573,-0.011118267271865462,-0.004415062524018327,-0.012758282279206013,0.011527498548473621,0.002966057481096905,-0.005289154597494255,-0.021545581601202145,0.007870596752817722
MT1G,0.016727294694453387,-0.007671162824443694,0.004671321313486886,0.013817202193205324,0.176027292926981,0.025237129057047898,0.02268231195851734,-0.02587066755827411,0.000665151983847369,0.010004824764471522,-0.0013894305922539857,-0.02396927722586232,0.0029360465549282547,0.05531213280556898,-0.001199891309628301,0.009670212886470408,-0.0027005701282099242,-0.012506074047491874,-0.017802020542079543,-0.008678169879828055,0.012245331157764052,0.002798642277280593,-0.005240263816817915,-0.02399000913748975,0.010237673886482402
